cores,workload,domain,fastsim_mips,fastsim_uops_per_second,frontier_waits,interval_steps,interval_zero_progress_steps,interval_accepted_uops,interval_active_prefixes,max_interval_accepted_uops,epoch_lookahead_chunks,epoch_inflight_memory_uops,epoch_corrected_horizon_violations,epoch_advanced_cycles,batch_memory_events,interval_private_memory_events,interval_escape_memory_events,retired_uops,memory_accesses,uop_conservation_ok,memory_event_conservation_ok,memory_partition_ok,private_preview_epochs,private_preview_events,materialized_escape_events,state_certificate_failures,timing_certificate_failures,timing_reweave_passes,replayed_shared_events,canonical_fallback_epochs,max_batch_memory_events,reordered_memory_event_pairs,same_line_reordered_pairs,branch_outcome_coverage,per_core_uop_cpi_mape,per_core_dtlb_access_mape,per_core_dtlb_miss_mape,macro_cpi_fastsim,macro_cpi_gem5,macro_cpi_signed_error,macro_cpi_absolute_error,uop_cpi_fastsim,uop_cpi_gem5,uop_cpi_signed_error,uop_cpi_absolute_error,l1d_miss_fastsim,l1d_miss_gem5,l1d_miss_signed_error,l1d_miss_absolute_error,private_l2_miss_fastsim,private_l2_miss_gem5,private_l2_miss_signed_error,private_l2_miss_absolute_error,cha_llc_lookup_fastsim,cha_llc_lookup_gem5,cha_llc_lookup_signed_error,cha_llc_lookup_absolute_error,branch_miss_fastsim,branch_miss_gem5,branch_miss_signed_error,branch_miss_absolute_error,dtlb_access_fastsim,dtlb_access_gem5,dtlb_access_signed_error,dtlb_access_absolute_error,dtlb_miss_fastsim,dtlb_miss_gem5,dtlb_miss_signed_error,dtlb_miss_absolute_error,llc_tag_vs_functional_path_fastsim,llc_tag_vs_functional_path_gem5,llc_tag_vs_functional_path_signed_error,llc_tag_vs_functional_path_absolute_error,llc_tag_vs_ruby_demand_miss_fastsim,llc_tag_vs_ruby_demand_miss_gem5,llc_tag_vs_ruby_demand_miss_signed_error,llc_tag_vs_ruby_demand_miss_absolute_error
4,W_v28_bvc_encoder_base,business_base,14.67106815,18784163.13,9,618,4,3532186,1688,14982,1728,4538,1685,1265664,255116,228358,26758,3532186,255116,True,True,True,0,0,0,0,0,0,0,0,1170,0,1149229,1.0,0.02658929866497275,0.00986162266702895,0.000449393606918964,1.8332419274332608,1.7857627804285172,0.026587600282132823,0.026587600282132823,1.4318240885389388,1.3947390399260293,0.026589238238341945,0.026589238238341945,27031,27067,-0.001330032881368456,0.001330032881368456,26755,26871,-0.004316921588329426,0.004316921588329426,26755,26871,-0.004316921588329426,0.004316921588329426,860,852,0.009389671361502348,0.009389671361502348,255116,257657,-0.009861948249028748,0.009861948249028748,26695,26707,-0.00044932040289062794,0.00044932040289062794,25630,25630,0.0,0.0,25630,26829,-0.04469044690446904,0.04469044690446904
4,W_v28_bvc_encoder_heldout,heldout,14.55228568,18905394.9,8,556,8,3307714,1551,13673,1616,4950,1544,1138688,236042,212224,23818,3307714,236042,True,True,True,0,0,0,0,0,0,0,0,958,0,987554,1.0,0.02901371057608941,0.07544621875824697,0.0002941460908379365,1.7844096511982304,1.7340999960724246,0.029011968882851312,0.029011968882851312,1.373535922392323,1.3348082600329227,0.029013652012046257,0.029013652012046257,23942,23968,-0.0010847797062750334,0.0010847797062750334,23815,23921,-0.004431252874043727,0.004431252874043727,23815,23921,-0.004431252874043727,0.004431252874043727,5365,5351,0.002616333395626986,0.002616333395626986,236042,255305,-0.07545093123910616,0.07545093123910616,23784,23791,-0.00029422891009205164,0.00029422891009205164,23247,23247,0.0,0.0,23247,23902,-0.02740356455526734,0.02740356455526734
4,W_v28_cache_L1_mixed,mechanism,26.20578918,33228626.62,13,275,5,3411116,1039,13324,1668,1,28,563200,67632,66566,1066,3411116,67632,True,True,True,0,0,0,0,0,0,0,0,280,0,24,1.0,0.022853957088066895,0.0017416895869874275,0.07777777777777778,0.8325387148815321,0.8139404176356185,0.022849703544565298,0.022849703544565298,0.6565824791651764,0.6419138252142907,0.022851437957406243,0.022851437957406243,1047,1056,-0.008522727272727272,0.008522727272727272,1047,1088,-0.03768382352941176,0.03768382352941176,1047,1088,-0.03768382352941176,0.03768382352941176,1140,1168,-0.023972602739726026,0.023972602739726026,67632,67750,-0.0017416974169741698,0.0017416974169741698,35,38,-0.07894736842105263,0.07894736842105263,1034,1034,0.0,0.0,1034,1083,-0.04524469067405355,0.04524469067405355
4,W_v28_cache_L2_mixed,mechanism,20.97286044,26593335.69,45,491,37,3411116,1363,12108,1668,258,1359,1005568,67632,59286,8346,3411116,67632,True,True,True,0,0,0,0,0,0,0,0,280,0,24,1.0,0.0783542012468614,0.0017416895869874275,0.01991465149359886,1.4177237210892952,1.3146500324140433,0.07840389923847756,0.07840389923847756,1.1180892118591101,1.0367982874918247,0.07840572785275406,0.07840572785275406,65566,65577,-0.00016774173871936807,0.00016774173871936807,8215,8261,-0.005568333131582133,0.005568333131582133,8215,8261,-0.005568333131582133,0.005568333131582133,1140,1168,-0.023972602739726026,0.023972602739726026,67632,67750,-0.0017416974169741698,0.0017416974169741698,147,150,-0.02,0.02,8202,8202,0.0,0.0,8202,8254,-0.006299975769323964,0.006299975769323964
4,W_v28_coh_readmostly_sparse,mechanism,20.38441494,26441963.98,81,236,0,3146924,944,13706,1540,1798,940,483328,66608,58386,8222,3146924,66608,True,True,True,0,0,0,0,0,0,0,0,300,0,41,1.0,0.07221281121148128,0.0010198554223283184,0.0,0.79410098928277,0.8559100284747149,-0.07221441172046142,0.07221441172046142,0.6121816097242895,0.6598297714132277,-0.07221280965677726,0.07221280965677726,65570,65578,-0.00012199213150751776,0.00012199213150751776,8219,8257,-0.004602155746639215,0.004602155746639215,8219,8257,-0.004602155746639215,0.004602155746639215,1140,1168,-0.023972602739726026,0.023972602739726026,66608,66676,-0.0010198572199892014,0.0010198572199892014,147,147,0.0,0.0,2062,2062,0.0,0.0,2062,5099,-0.5956069817611296,0.5956069817611296
4,W_v28_flink_base,business_base,15.09686869,19039118.83,11,934,44,3474694,2138,10746,1700,2633,2123,1912832,221009,176672,44337,3474694,221009,True,True,True,0,0,0,0,0,0,0,0,774,0,225,1.0,0.07018295948753148,0.03941041451073006,0.00012404984886993148,2.7685652916534496,2.587007128977067,0.07018077400821571,0.07018077400821571,2.1953046800667915,2.0513365844392992,0.07018258082051594,0.07018258082051594,52620,52642,-0.000417917252384028,0.000417917252384028,40362,40461,-0.0024468006228219766,0.0024468006228219766,40362,40461,-0.0024468006228219766,0.0024468006228219766,1758,1753,0.002852253280091272,0.002852253280091272,221009,230077,-0.03941289220565289,0.03941289220565289,40310,40315,-0.00012402331638348009,0.00012402331638348009,38233,38232,2.6156099602427287e-05,2.6156099602427287e-05,38233,40365,-0.05281803542673108,0.05281803542673108
4,W_v28_flink_heldout,heldout,14.5668336,19129478.48,9,916,66,3213273,1729,12281,1572,2851,1725,1875968,193362,146942,46420,3213273,193362,True,True,True,0,0,0,0,0,0,0,0,781,0,216,1.0,0.07719594307012294,0.08270705143479201,0.0001230146465669522,3.066798181998747,2.8470269220945084,0.07719324963128793,0.07719324963128793,2.3353244495565737,2.167968134879659,0.07719500669054082,0.07719500669054082,48105,48131,-0.0005401923915979306,0.0005401923915979306,39712,39809,-0.0024366349317993417,0.0024366349317993417,39712,39809,-0.0024366349317993417,0.0024366349317993417,5069,5069,0.0,0.0,193362,210798,-0.08271425725101757,0.08271425725101757,40638,40643,-0.00012302241468395542,0.00012302241468395542,38768,38768,0.0,0.0,38768,39768,-0.025145845906256285,0.025145845906256285
4,W_v28_fp_alu_dense,mechanism,26.11608017,33239813.72,20,61,0,3440944,244,57344,1684,0,4,124928,68,42,26,3440944,68,True,True,True,0,0,0,0,0,0,0,0,48,0,1,1.0,0.0033504550015182205,0.6083563064018285,0.1875,0.18264481946392533,0.18325913366149857,-0.0033521614191844413,0.0033521614191844413,0.14350160886082425,0.14398402773640534,-0.003350502713150008,0.003350502713150008,23,31,-0.25806451612903225,0.25806451612903225,23,54,-0.5740740740740741,0.5740740740740741,23,54,-0.5740740740740741,0.5740740740740741,64,60,0.06666666666666667,0.06666666666666667,68,174,-0.6091954022988506,0.6091954022988506,12,15,-0.2,0.2,7,7,0.0,0.0,7,52,-0.8653846153846154,0.8653846153846154
4,W_v28_gofeed_base,business_base,15.90926455,19960902.35,7,1036,126,3272580,1712,12647,1600,5111,1711,2121728,198240,164295,33945,3272580,198240,True,True,True,0,0,0,0,0,0,0,0,825,0,4424,1.0,0.1075106437490378,0.12167515862662107,0.0002156472808304412,3.2496672182358273,2.9342149453596327,0.10750823601899796,0.10750823601899796,2.5900540246533317,2.3386275931590803,0.10751024756131346,0.10751024756131346,49620,49644,-0.00048344210780759005,0.00048344210780759005,33942,34036,-0.002761781642966271,0.002761781642966271,33942,34036,-0.002761781642966271,0.002761781642966271,5901,5896,0.0008480325644504749,0.0008480325644504749,198240,225706,-0.12168927720131499,0.12168927720131499,32446,32453,-0.00021569654577388838,0.00021569654577388838,31005,30398,0.01996841897493256,0.01996841897493256,31005,33888,-0.0850743626062323,0.0850743626062323
4,W_v28_gofeed_heldout,heldout,15.6430212,20080955.01,9,1070,101,3204856,1877,10744,1568,4622,1870,2191360,168968,130255,38713,3204856,168968,True,True,True,0,0,0,0,0,0,0,0,637,0,3441,1.0,0.08440349449884375,0.09584871246148667,0.00028973708403253465,3.5103593882181037,3.2371412503785164,0.08440105534710296,0.08440105534710296,2.7345624889230593,2.5217217384629738,0.08440294867339927,0.08440294867339927,47048,47072,-0.0005098572399728076,0.0005098572399728076,38542,38659,-0.0030264621433560104,0.0030264621433560104,38542,38659,-0.0030264621433560104,0.0030264621433560104,5636,5635,0.0001774622892635315,0.0001774622892635315,168968,186881,-0.09585244085808617,0.09585244085808617,31056,31065,-0.0002897151134717528,0.0002897151134717528,37139,36293,0.02331028021932604,0.02331028021932604,37139,38589,-0.037575474876260076,0.037575474876260076
