cores,workload,domain,fastsim_mips,fastsim_uops_per_second,frontier_waits,interval_steps,interval_zero_progress_steps,interval_accepted_uops,interval_active_prefixes,max_interval_accepted_uops,epoch_lookahead_chunks,epoch_inflight_memory_uops,epoch_corrected_horizon_violations,epoch_advanced_cycles,batch_memory_events,interval_private_memory_events,interval_escape_memory_events,retired_uops,memory_accesses,uop_conservation_ok,memory_event_conservation_ok,memory_partition_ok,private_preview_epochs,private_preview_events,materialized_escape_events,state_certificate_failures,timing_certificate_failures,timing_reweave_passes,replayed_shared_events,canonical_fallback_epochs,max_batch_memory_events,reordered_memory_event_pairs,same_line_reordered_pairs,branch_outcome_coverage,per_core_uop_cpi_mape,macro_cpi_fastsim,macro_cpi_gem5,macro_cpi_signed_error,macro_cpi_absolute_error,uop_cpi_fastsim,uop_cpi_gem5,uop_cpi_signed_error,uop_cpi_absolute_error,l1d_miss_fastsim,l1d_miss_gem5,l1d_miss_signed_error,l1d_miss_absolute_error,private_l2_miss_fastsim,private_l2_miss_gem5,private_l2_miss_signed_error,private_l2_miss_absolute_error,cha_llc_lookup_fastsim,cha_llc_lookup_gem5,cha_llc_lookup_signed_error,cha_llc_lookup_absolute_error,branch_miss_fastsim,branch_miss_gem5,branch_miss_signed_error,branch_miss_absolute_error,llc_tag_vs_functional_path_fastsim,llc_tag_vs_functional_path_gem5,llc_tag_vs_functional_path_signed_error,llc_tag_vs_functional_path_absolute_error,llc_tag_vs_ruby_demand_miss_fastsim,llc_tag_vs_ruby_demand_miss_gem5,llc_tag_vs_ruby_demand_miss_signed_error,llc_tag_vs_ruby_demand_miss_absolute_error
8,W_v28_memory_random_mlp,mechanism,10.49852408,12100143.69,5,966,179,4456872,1819,38464,2184,5322,1815,1978368,589976,395574,194402,4456872,589976,True,True,True,0,0,0,0,0,0,0,0,5168,0,197456,1.0,0.056983689161460564,4.026531286721504,3.8094245316490527,0.05699200844345595,0.05699200844345595,3.493564769192384,3.30518265861118,0.056995975726304084,0.056995975726304084,274830,274884,-0.00019644650106954206,0.00019644650106954206,194402,194651,-0.0012792125393653257,0.0012792125393653257,194402,194650,-0.001274081685075777,0.001274081685075777,112,122,-0.08196721311475409,0.08196721311475409,182103,182085,9.885493038965319e-05,9.885493038965319e-05,182103,182232,-0.0007078888449888054,0.0007078888449888054
8,W_v28_memory_seq_moderate,mechanism,16.13253918,18593552.08,8,1188,245,4456808,1860,37128,2184,1015,1850,2433024,262280,77,262203,4456808,262280,True,True,True,0,0,0,0,0,0,0,0,2280,0,117,1.0,0.34153212967818897,4.977413760644152,7.585248284173016,-0.34380344925165274,0.34380344925165274,4.318611212329541,6.581252214284641,-0.3438009862384587,0.3438009862384587,262203,262237,-0.00012965371019345095,0.00012965371019345095,262203,262432,-0.0008726069991464455,0.0008726069991464455,262203,262432,-0.0008726069991464455,0.0008726069991464455,112,120,-0.06666666666666667,0.06666666666666667,262160,262160,0.0,0.0,262160,262289,-0.0004918239041667779,0.0004918239041667779
8,W_v28_mysql_base,business_base,15.75887497,19926027.69,6,1593,24,7643587,5480,17224,3736,3058,5435,3262464,401984,302415,99569,7643587,401984,True,True,True,0,0,0,0,0,0,0,0,1095,0,177011,1.0,0.057009511681041694,4.3145686364519875,4.081870896161736,0.057007618861503316,0.057007618861503316,3.412258014463628,3.228218873844856,0.057009498987154704,0.057009498987154704,123379,123433,-0.0004374843032252315,0.0004374843032252315,99538,99790,-0.002525303136586832,0.002525303136586832,99538,99790,-0.002525303136586832,0.002525303136586832,5414,5406,0.0014798372179060304,0.0014798372179060304,91658,90334,0.01465671840060221,0.01465671840060221,91658,99056,-0.07468502665159102,0.07468502665159102
8,W_v28_mysql_heldout,heldout,14.92659014,19613746.91,5,1544,30,7521091,5075,17355,3678,4610,5055,3162112,400653,298154,102499,7521091,400653,True,True,True,0,0,0,0,0,0,0,0,1097,0,74982,1.0,0.05303686611426114,4.417978204160802,4.1954711404926215,0.053035060000926164,0.053035060000926164,3.3622005105376336,3.1928614545135443,0.05303676919169338,0.05303676919169338,115625,115666,-0.00035446890183805094,0.00035446890183805094,102189,102456,-0.0026059967205434528,0.0026059967205434528,102189,102456,-0.0026059967205434528,0.0026059967205434528,11151,11144,0.000628140703517588,0.000628140703517588,97857,95669,0.022870522321755217,0.022870522321755217,97857,101990,-0.04052358074321012,0.04052358074321012
8,W_v28_pytorch_base,business_base,12.42223316,18533552.04,5,201,0,6363952,1605,46160,3112,3655,1600,411648,428848,331504,97344,6363952,428848,True,True,True,0,0,0,0,0,0,0,0,3344,0,52041,1.0,0.5941094571551522,0.7699799319185648,1.8970167211033246,-0.5941100975268491,0.5941100975268491,0.5160840308035007,1.2714862866929153,-0.5941096367261541,0.5941096367261541,98360,98419,-0.0005994777431187067,0.0005994777431187067,97341,97544,-0.0020811121135077505,0.0020811121135077505,97341,97543,-0.0020708815599274166,0.0020708815599274166,744,764,-0.02617801047120419,0.02617801047120419,88260,88255,5.665401393688743e-05,5.665401393688743e-05,88260,96681,-0.08710087814565426,0.08710087814565426
8,W_v28_pytorch_heldout,heldout,12.75238963,19854678.74,9,206,0,6065008,1642,33315,2967,2995,1639,421888,341216,255481,85735,6065008,341216,True,True,True,0,0,0,0,0,0,0,0,2048,0,1686,1.0,0.5706742072645629,0.8632263304677842,2.0106602490052623,-0.5706751894583633,0.5706751894583633,0.5544385102212561,1.291418530773907,-0.5706748068041131,0.5706748068041131,86113,86173,-0.0006962737748482704,0.0006962737748482704,85732,85931,-0.0023158115231988454,0.0023158115231988454,85732,85930,-0.002304201093913651,0.002304201093913651,6736,6744,-0.0011862396204033216,0.0011862396204033216,81567,81560,8.582638548307995e-05,8.582638548307995e-05,81567,85663,-0.0478152761402239,0.0478152761402239
8,W_v28_redis_base,business_base,16.81965089,21278452.41,10,707,7,6885840,3124,31320,3368,10765,3112,1447936,362184,289304,72880,6885840,362184,True,True,True,0,0,0,0,0,0,0,0,1824,0,845,1.0,0.0662176529251481,2.1232015247630693,2.273768081114509,-0.06621895944534412,0.06621895944534412,1.6782944419272012,1.7973069272536923,-0.06621711824609929,0.06621711824609929,98793,98856,-0.0006372906045156591,0.0006372906045156591,72796,73010,-0.002931105328037255,0.002931105328037255,72796,73010,-0.002931105328037255,0.002931105328037255,744,744,0.0,0.0,65420,65414,9.172348426942244e-05,9.172348426942244e-05,65420,72401,-0.09642132014751177,0.09642132014751177
8,W_v28_redis_heldout,heldout,17.34589317,22199065.02,9,1042,8,7053518,3825,25635,3448,11127,3817,2134016,313334,239806,73528,7053518,313334,True,True,True,0,0,0,0,0,0,0,0,1328,0,538,1.0,0.08854563670294244,3.097158763699148,3.398046303893204,-0.08854721604273705,0.08854721604273705,2.4200562045776306,2.6551585885552655,-0.08854551475419015,0.08854551475419015,86514,86583,-0.0007969231835348741,0.0007969231835348741,73443,73673,-0.003121903546753899,0.003121903546753899,73443,73672,-0.0031083722445433815,0.0031083722445433815,4772,4782,-0.002091175240485153,0.002091175240485153,70102,70102,0.0,0.0,70102,73452,-0.04560801611937047,0.04560801611937047
8,W_v28_simd_sse_dense,mechanism,18.22082923,36441941.52,15,101,0,7209656,808,72108,3528,0,8,206848,160,109,51,7209656,160,True,True,True,0,0,0,0,0,0,0,0,120,0,9,1.0,0.16815947038170972,0.4554674323124723,0.5475412419122355,-0.16815867472960438,0.16815867472960438,0.22773194726627732,0.2737687603029528,-0.16815948242498913,0.16815948242498913,47,77,-0.38961038961038963,0.38961038961038963,47,121,-0.6115702479338843,0.6115702479338843,47,121,-0.6115702479338843,0.6115702479338843,128,128,0.0,0.0,9,9,0.0,0.0,9,116,-0.9224137931034483,0.9224137931034483
16,W_v28_bvc_encoder_base,business_base,13.591213,17401423.39,6,638,3,14128422,6790,61130,6912,18988,6758,1306624,1020464,913413,107051,14128422,1020464,True,True,True,0,0,0,0,0,0,0,0,4772,0,4644373,1.0,0.04583588112576561,1.8883554282983201,1.8055974452753516,0.0458341272244922,0.0458341272244922,1.4748816959176332,1.4102415630447533,0.04583621314728512,0.04583621314728512,108134,108307,-0.0015973113464503679,0.0015973113464503679,107042,107572,-0.00492693265905626,0.00492693265905626,107042,107572,-0.00492693265905626,0.00492693265905626,3603,3570,0.009243697478991597,0.009243697478991597,87243,87232,0.00012610051357300073,0.00012610051357300073,87243,104426,-0.16454714343171242,0.16454714343171242
16,W_v28_bvc_encoder_heldout,heldout,13.44151512,17462401.47,8,588,2,13229283,6265,52933,6464,21108,6236,1204224,943987,848669,95318,13229283,943987,True,True,True,0,0,0,0,0,0,0,0,4095,0,3981898,1.0,0.05197401062328848,1.8878313537323999,1.7945661926788439,0.05197086707308029,0.05197086707308029,1.4531399774273481,1.381347194594338,0.051973018162239454,0.051973018162239454,95749,95881,-0.0013767065424849553,0.0013767065424849553,95309,95781,-0.004927908457836105,0.004927908457836105,95309,95781,-0.004927908457836105,0.004927908457836105,21664,21593,0.0032881026258509702,0.0032881026258509702,85441,85433,9.364063066964756e-05,9.364063066964756e-05,85441,94643,-0.09722853248523398,0.09722853248523398
16,W_v28_cache_L1_mixed,mechanism,21.80276867,27645649.38,16,295,14,13644464,4162,53296,6672,775,879,604160,270528,266266,4262,13644464,270528,True,True,True,0,0,0,0,0,0,0,0,1168,0,365,1.0,0.08414176306396791,0.8825405734932235,0.8140456360970115,0.0841413974339508,0.0841413974339508,0.6960164943086075,0.6419965335658459,0.08414369536034433,0.08414369536034433,4188,4226,-0.008991954566966399,0.008991954566966399,4188,4361,-0.03966980050447145,0.03966980050447145,4188,4360,-0.03944954128440367,0.03944954128440367,4560,4672,-0.023972602739726026,0.023972602739726026,4125,4125,0.0,0.0,4125,4328,-0.046903881700554526,0.046903881700554526
16,W_v28_cache_L2_mixed,mechanism,20.16884637,25573855.49,7,540,17,13644464,5529,50768,6672,1231,5505,1105920,270528,237146,33382,13644464,270528,True,True,True,0,0,0,0,0,0,0,0,1168,0,365,1.0,0.21398729789342866,1.606152748143247,1.3230443332174806,0.2139825611416071,0.2139825611416071,1.2666939500151857,1.0434180075603707,0.21398513427697052,0.21398513427697052,262262,262305,-0.0001639313013476678,0.0001639313013476678,32860,33049,-0.005718781203667282,0.005718781203667282,32860,33048,-0.005688695231178892,0.005688695231178892,4560,4672,-0.023972602739726026,0.023972602739726026,32797,32797,0.0,0.0,32797,33007,-0.006362286787651104,0.006362286787651104
16,W_v28_coh_readmostly_sparse,mechanism,19.64151308,25478297.16,12,236,0,12587696,3763,54481,6160,7207,3747,483328,266432,233546,32886,12587696,266432,True,True,True,0,0,0,0,0,0,0,0,1264,0,1016,1.0,0.07230059597596473,0.7926909521846661,0.8544714274231611,-0.07230256420019451,0.07230256420019451,0.611094595865677,0.6587204548276542,-0.0723005618133383,0.0723005618133383,262278,262317,-0.00014867507633893343,0.00014867507633893343,32876,33044,-0.0050841302505749905,0.0050841302505749905,32876,33044,-0.0050841302505749905,0.0050841302505749905,4560,4651,-0.019565684798967965,0.019565684798967965,2093,2093,0.0,0.0,2093,20284,-0.8968152238217314,0.8968152238217314
16,W_v28_flink_base,business_base,14.01323125,17672623.7,6,955,6,13898436,8368,44689,6799,10324,8265,1955840,884002,706552,177450,13898436,884002,True,True,True,0,0,0,0,0,0,0,0,3189,0,1941,1.0,0.08075126630979017,2.833545754712016,2.6218352018327846,0.0807489931980606,0.0807489931980606,2.246815900724369,2.0789389332304737,0.08075127403238848,0.08075127403238848,210455,210429,0.00012355711427607411,0.00012355711427607411,161497,161956,-0.0028341030897280745,0.0028341030897280745,161497,161956,-0.0028341030897280745,0.0028341030897280745,7104,7086,0.002540220152413209,0.002540220152413209,126715,126705,7.892348368256975e-05,7.892348368256975e-05,126715,155245,-0.183774034590486,0.183774034590486
16,W_v28_flink_heldout,heldout,13.13130088,17244395.87,8,978,9,12854002,6836,48597,6288,11425,6820,2002944,773521,588080,185441,12854002,773521,True,True,True,0,0,0,0,0,0,0,0,3257,0,1712,1.0,0.08542205377961767,3.263750327694033,3.006902322950783,0.08541947065683053,0.08541947065683053,2.485287850429773,2.2896979930227745,0.08542168355958063,0.08542168355958063,192315,192371,-0.00029110416850772723,0.00029110416850772723,158717,159201,-0.003040181908405098,0.003040181908405098,158717,159201,-0.003040181908405098,0.003040181908405098,20170,20154,0.0007938870695643545,0.0007938870695643545,141752,141750,1.4109347442680776e-05,1.4109347442680776e-05,141752,157028,-0.09728201339888427,0.09728201339888427
16,W_v28_fp_alu_dense,mechanism,24.56615589,31267113.61,8,61,0,13763776,976,229376,6736,0,16,124928,272,170,102,13763776,272,True,True,True,0,0,0,0,0,0,0,0,192,0,37,1.0,0.004354959693348799,0.18252331048890624,0.183322088729541,-0.004357239469452133,0.004357239469452133,0.14340614087296974,0.1440334306871732,-0.004355168180128064,0.004355168180128064,94,151,-0.37748344370860926,0.37748344370860926,94,240,-0.6083333333333333,0.6083333333333333,94,240,-0.6083333333333333,0.6083333333333333,256,240,0.06666666666666667,0.06666666666666667,14,14,0.0,0.0,14,230,-0.9391304347826087,0.9391304347826087
16,W_v28_gofeed_base,business_base,14.39713028,18064948.25,6,893,5,13091246,6706,51281,6400,20879,6697,1828864,792960,657146,135814,13091246,792960,True,True,True,0,0,0,0,0,0,0,0,3408,0,18412,1.0,0.13951306054002235,2.799874900127132,2.4570855846133024,0.1395105313630245,0.1395105313630245,2.231402114053926,1.9582066052617488,0.13951311779773093,0.13951311779773093,198494,198623,-0.0006494716120489571,0.0006494716120489571,135806,136273,-0.0034269444424060527,0.0034269444424060527,135806,136273,-0.0034269444424060527,0.0034269444424060527,24371,24353,0.0007391286494477067,0.0007391286494477067,90131,88567,0.017658947463502207,0.017658947463502207,90131,123717,-0.27147441337892125,0.27147441337892125
16,W_v28_gofeed_heldout,heldout,14.4283746,18521751.62,12,1013,4,12821962,7201,45441,6272,18292,7184,2074624,676168,521320,154848,12821962,676168,True,True,True,0,0,0,0,0,0,0,0,2676,0,15224,1.0,0.08045805682680605,3.3183921924339175,3.0712904672657664,0.08045534207910163,0.08045534207910163,2.5850149922453367,2.3925184605571004,0.08045769964233142,0.08045769964233142,188178,188305,-0.0006744377472717134,0.0006744377472717134,154167,154734,-0.0036643530187289155,0.0036643530187289155,154167,154734,-0.0036643530187289155,0.0036643530187289155,22069,22068,4.5314482508609755e-05,4.5314482508609755e-05,129247,126368,0.022782666497847555,0.022782666497847555,129247,150467,-0.14102760073637408,0.14102760073637408
16,W_v28_int_alu_dense,mechanism,25.71325098,30449975.51,7,331,0,14746128,5296,44832,7216,0,16,677888,80,10,70,14746128,80,True,True,True,0,0,0,0,0,0,0,0,64,0,37,1.0,0.0012529780263768632,0.8686312745256763,0.8697230298363774,-0.0012552907917207183,0.0012552907917207183,0.7335090947264258,0.7344293284935889,-0.0012529915833435245,0.0012529915833435245,62,168,-0.6309523809523809,0.6309523809523809,62,295,-0.7898305084745763,0.7898305084745763,62,295,-0.7898305084745763,0.7898305084745763,224,256,-0.125,0.125,12,12,0.0,0.0,12,281,-0.9572953736654805,0.9572953736654805
16,W_v28_int_div_serial,mechanism,5.404056517,25495220.55,5,434,0,14842630,6926,35175,7256,2831,2608,888832,262240,262154,86,14842630,262240,True,True,True,0,0,0,0,0,0,0,0,626,0,33,1.0,0.16075088556629988,4.503981760251436,3.880183309409959,0.1607652013060008,0.1607652013060008,0.9546797973135489,0.8224671531223862,0.1607512758281412,0.1607512758281412,76,117,-0.3504273504273504,0.3504273504273504,76,233,-0.6738197424892703,0.6738197424892703,76,233,-0.6738197424892703,0.6738197424892703,197395,197395,0.0,0.0,28,28,0.0,0.0,28,183,-0.8469945355191257,0.8469945355191257
16,W_v28_marine_base,business_base,12.72491703,15853674.06,9,1003,7,14029620,7740,53663,6864,30583,7681,2054144,1132512,937230,195282,14029620,1132512,True,True,True,0,0,0,0,0,0,0,0,4711,0,17773,1.0,0.011127041849540218,2.910176182176043,2.878157028956112,0.011124880573852537,0.011124880573852537,2.3358465874342995,2.3101415031299615,0.01112706051534539,0.01112706051534539,226683,226771,-0.0003880566739133311,0.0003880566739133311,194934,195498,-0.002884939999386183,0.002884939999386183,194934,195498,-0.002884939999386183,0.002884939999386183,17209,17200,0.0005232558139534884,0.0005232558139534884,165147,164972,0.0010607860727881095,0.0010607860727881095,165147,190660,-0.1338141193748033,0.1338141193748033
16,W_v28_marine_heldout,heldout,13.12614441,16749405.92,8,939,3,13124882,7876,42959,6416,18459,7821,1923072,691657,494975,196682,13124882,691657,True,True,True,0,0,0,0,0,0,0,0,2657,0,13426,1.0,0.0801821196328025,2.985247748229481,2.763658418875679,0.08017970956191812,0.08017970956191812,2.33947360441031,2.1658141832826194,0.08018204999677468,0.08018204999677468,206165,206271,-0.0005138870708921758,0.0005138870708921758,196341,196876,-0.0027174465145573864,0.0027174465145573864,196341,196876,-0.0027174465145573864,0.0027174465145573864,30500,30497,9.837033150801719e-05,9.837033150801719e-05,180370,170695,0.05668004335217786,0.05668004335217786,180370,194663,-0.07342432819796263,0.07342432819796263
16,W_v28_memory_random_mlp,mechanism,9.283017378,10699203.36,7,1199,166,8913744,3658,76928,4368,10846,3650,2455552,1179952,791256,388696,8913744,1179952,True,True,True,0,0,0,0,0,0,0,0,10336,0,395300,1.0,0.201200366580194,4.977795385710266,4.144006528101818,0.20120355794670247,0.20120355794670247,4.31891604694952,3.5954760956798797,0.20120838854661954,0.20120838854661954,549629,549718,-0.00016190119297530733,0.00016190119297530733,388695,389187,-0.001264173777644166,0.001264173777644166,388695,389187,-0.001264173777644166,0.001264173777644166,224,245,-0.08571428571428572,0.08571428571428572,364132,364103,7.964779197095327e-05,7.964779197095327e-05,364132,364373,-0.0006614101483918951,0.0006614101483918951
16,W_v28_memory_seq_moderate,mechanism,14.3017682,16483497.67,10,1491,196,8913616,3717,74256,4368,2185,3698,3053568,524560,154,524406,8913616,524560,True,True,True,0,0,0,0,0,0,0,0,4560,0,388,1.0,0.23793684320330075,6.108505313800779,8.170041469460882,-0.25232872603719325,0.25232872603719325,5.299993291162644,7.0886393011403435,-0.2523257192237108,0.2523257192237108,524406,524478,-0.00013727935204145837,0.00013727935204145837,524406,524889,-0.0009201945554202889,0.0009201945554202889,524406,524889,-0.0009201945554202889,0.0009201945554202889,224,240,-0.06666666666666667,0.06666666666666667,524317,524317,0.0,0.0,524317,524563,-0.0004689617834273481,0.0004689617834273481
16,W_v28_mysql_base,business_base,14.16831203,17914913.14,8,1550,5,15287031,11120,34646,7472,6500,10998,3174400,803968,604864,199104,15287031,803968,True,True,True,0,0,0,0,0,0,0,0,2194,0,347306,1.0,0.06125899012492725,4.196833550220442,3.9545878447158316,0.06125687809117768,0.06125687809117768,3.3191367898711004,3.1275467164026014,0.06125890061487928,0.06125890061487928,246758,246879,-0.0004901186411156882,0.0004901186411156882,199041,199572,-0.0026606938849137152,0.0026606938849137152,199041,199572,-0.0026606938849137152,0.0026606938849137152,10863,10848,0.0013827433628318584,0.0013827433628318584,167846,165216,0.015918555103621924,0.015918555103621924,167846,194533,-0.13718495062534378,0.13718495062534378
16,W_v28_mysql_heldout,heldout,13.2443445,17403530.13,7,1549,4,15042222,10341,34659,7355,9571,10297,3172352,801402,596433,204969,15042222,801402,True,True,True,0,0,0,0,0,0,0,0,2194,0,147108,1.0,0.053458562952274205,4.428556765170361,4.203833547035164,0.05345673552980885,0.05345673552980885,3.3701973684472946,3.1991741038470978,0.053458567445434264,0.053458567445434264,231256,231360,-0.0004495159059474412,0.0004495159059474412,204347,204957,-0.0029762340393350802,0.0029762340393350802,204347,204957,-0.0029762340393350802,0.0029762340393350802,22274,22259,0.0006738847207870974,0.0006738847207870974,187387,182943,0.02429171927868243,0.02429171927868243,187387,202620,-0.07518014016385352,0.07518014016385352
16,W_v28_pytorch_base,business_base,11.34833881,16931337.97,5,300,47,12727904,3635,101748,6224,8712,3617,614400,857696,663024,194672,12727904,857696,True,True,True,0,0,0,0,0,0,0,0,6841,0,109401,1.0,0.4157854534707944,1.1493734585556608,1.967385611568136,-0.4157863858526777,0.4157863858526777,0.7703749965430287,1.3186513303062561,-0.4157856752291681,0.4157856752291681,196715,196885,-0.0008634482058054194,0.0008634482058054194,194661,195086,-0.002178526393488,0.002178526393488,194661,195085,-0.002173411589819822,0.002173411589819822,1488,1532,-0.028720626631853787,0.028720626631853787,159670,159620,0.00031324395439168026,0.00031324395439168026,159670,189357,-0.15677793796902148,0.15677793796902148
16,W_v28_pytorch_heldout,heldout,11.15979258,17375166.59,6,275,0,12129809,4390,64515,5935,7591,4379,563200,682409,510929,171480,12129809,682409,True,True,True,0,0,0,0,0,0,0,0,4089,0,37588,1.0,0.4627318452889663,1.1534490178971741,2.1468825645697134,-0.46273306377689416,0.46273306377689416,0.7408419209238991,1.3789071381709714,-0.4627325507165213,0.4627325507165213,172230,172366,-0.0007890187159880719,0.0007890187159880719,171472,171891,-0.0024375912642314026,0.0024375912642314026,171472,171891,-0.0024375912642314026,0.0024375912642314026,13442,13448,-0.000446162998215348,0.000446162998215348,154841,154808,0.00021316727817683842,0.00021316727817683842,154841,170085,-0.08962577534762031,0.08962577534762031
16,W_v28_redis_base,business_base,14.33595251,18136338.58,6,724,5,13771680,6320,62640,6736,21568,6296,1482752,724368,578573,145795,13771680,724368,True,True,True,0,0,0,0,0,0,0,0,3648,0,2540,1.0,0.05088736017707628,2.173280673106319,2.2898070981048226,-0.050889188480089824,0.050889188480089824,1.7178797358056535,1.809984762323838,-0.05088718338155017,0.05088718338155017,197611,197758,-0.0007433327602423163,0.0007433327602423163,145626,146100,-0.00324435318275154,0.00324435318275154,145626,146100,-0.00324435318275154,0.00324435318275154,1488,1488,0.0,0.0,117188,117172,0.00013655139453111665,0.00013655139453111665,117188,141049,-0.1691681614190813,0.1691681614190813
16,W_v28_redis_heldout,heldout,14.91666506,19090167.83,11,1043,5,14106982,7500,51780,6896,22226,7483,2136064,626662,479604,147058,14106982,626662,True,True,True,0,0,0,0,0,0,0,0,2680,0,1689,1.0,0.09591960708497965,3.098148709605253,3.426858161405923,-0.09592152237366365,0.09592152237366365,2.420829770676676,2.6776712300703895,-0.09591971430598731,0.09591971430598731,173020,173162,-0.0008200413485637727,0.0008200413485637727,146888,147379,-0.0033315465568364558,0.0033315465568364558,146888,147379,-0.0033315465568364558,0.0033315465568364558,9577,9598,-0.002187955824130027,0.002187955824130027,133465,133465,0.0,0.0,133465,145788,-0.08452684720278761,0.08452684720278761
16,W_v28_simd_sse_dense,mechanism,15.79959206,31599429.57,10,101,0,14419312,1616,144202,7056,0,16,206848,320,218,102,14419312,320,True,True,True,0,0,0,0,0,0,0,0,240,0,37,1.0,0.16824242346045568,0.4554813027075011,0.5476125087729519,-0.16824160257385523,0.16824160257385523,0.22773888240992357,0.27380441248075427,-0.16824246787501515,0.16824246787501515,94,159,-0.4088050314465409,0.4088050314465409,94,248,-0.6209677419354839,0.6209677419354839,94,248,-0.6209677419354839,0.6209677419354839,256,256,0.0,0.0,14,14,0.0,0.0,14,238,-0.9411764705882353,0.9411764705882353
32,W_v28_bvc_encoder_base,business_base,11.46239904,14675806.19,5,651,5,28256824,13575,122056,13824,37421,13522,1333248,2040928,1826826,214102,28256824,2040928,True,True,True,0,0,0,0,0,0,0,0,9522,0,9216675,1.0,0.09621749791444005,1.9266839947794545,1.757578167280536,0.09621525269659698,0.09621525269659698,1.5048182343493381,1.3727369047594191,0.09621751198789773,0.09621751198789773,216234,216625,-0.0018049624927870744,0.0018049624927870744,214085,215213,-0.0052413190652981,0.0052413190652981,214085,215213,-0.0052413190652981,0.0052413190652981,7235,7169,0.00920630492397824,0.00920630492397824,144434,144398,0.00024931093228438065,0.00024931093228438065,144434,195526,-0.2613054018391416,0.2613054018391416
32,W_v28_bvc_encoder_heldout,heldout,11.37527296,14778114.9,2,632,4,26458432,12648,106570,12928,42236,12595,1294336,1887932,1697288,190644,26458432,1887932,True,True,True,0,0,0,0,0,0,0,0,8234,0,8061749,1.0,0.11182798688764939,2.028649241527102,1.8246116674419717,0.11182520517978622,0.11182520517978622,1.561527909136868,1.4044695176991084,0.11182755443141446,0.11182755443141446,191491,191794,-0.001579820015224668,0.001579820015224668,190626,191562,-0.004886146521752749,0.004886146521752749,190626,191561,-0.004880951759491755,0.004880951759491755,43150,43008,0.0033017113095238095,0.0033017113095238095,154511,154472,0.0002524729400797556,0.0002524729400797556,154511,184355,-0.16188332293672533,0.16188332293672533
32,W_v28_cache_L1_mixed,mechanism,17.04263895,21609861.94,4,309,28,27288928,8324,106592,13344,1278,1497,632832,541056,532532,8524,27288928,541056,True,True,True,0,0,0,0,0,0,0,0,2336,0,1514,1.0,0.13120124105902958,0.9225320889308523,0.8155354322762045,0.13119804783467734,0.13119804783467734,0.7275558424281086,0.6431714148611105,0.13120052542325814,0.13120052542325814,8380,8452,-0.008518693800283956,0.008518693800283956,8380,8707,-0.037555989433788906,0.037555989433788906,8380,8707,-0.037555989433788906,0.037555989433788906,9120,9344,-0.023972602739726026,0.023972602739726026,8247,8247,0.0,0.0,8247,8656,-0.047250462107208874,0.047250462107208874
32,W_v28_cache_L2_mixed,mechanism,16.21689666,20562830.61,1,608,37,27288928,10945,101536,13344,2449,10900,1245184,541056,474292,66764,27288928,541056,True,True,True,0,0,0,0,0,0,0,0,2336,0,1514,1.0,0.1780924204286957,1.8085846486108736,1.5351841994382935,0.17808967111087662,0.17808967111087662,1.4263420681090881,1.2107218822722368,0.17809225140309154,0.17809225140309154,524524,524619,-0.00018108379605008586,0.00018108379605008586,65723,66136,-0.006244707874682473,0.006244707874682473,65723,66135,-0.006229681711650412,0.006229681711650412,9120,9344,-0.023972602739726026,0.023972602739726026,65591,65591,0.0,0.0,65591,65996,-0.006136735559730893,0.006136735559730893
32,W_v28_coh_readmostly_sparse,mechanism,16.0241008,20785914.01,11,236,0,25175392,7520,108453,12320,14385,7488,483328,532864,467092,65772,25175392,532864,True,True,True,0,0,0,0,0,0,0,0,2528,0,2276,1.0,0.07158572758805304,0.7928742786479802,0.8540109286193761,-0.07158766699886562,0.07158766699886562,0.6112359243502544,0.6583654043880329,-0.07158559627170345,0.07158559627170345,524556,524644,-0.00016773278642279337,0.00016773278642279337,65756,66122,-0.0055352227700311545,0.0055352227700311545,65756,66122,-0.0055352227700311545,0.0055352227700311545,9120,9273,-0.01649951472015529,0.01649951472015529,2135,2135,0.0,0.0,2135,40164,-0.9468429439298874,0.9468429439298874
32,W_v28_flink_base,business_base,11.57765236,14601010.71,5,965,13,27796952,16398,89344,13598,20139,16239,1976320,1768012,1413088,354924,27796952,1768012,True,True,True,0,0,0,0,0,0,0,0,6382,0,6354,1.0,0.1406043020120301,2.8666476325945585,2.5132772114167494,0.14060145039814848,0.14060145039814848,2.2730652267198215,1.9928611075465994,0.14060393778178543,0.14060393778178543,421126,420985,0.00033492879793816884,0.00033492879793816884,323022,324002,-0.0030246726872056344,0.0030246726872056344,323022,324002,-0.0030246726872056344,0.0030246726872056344,14141,14103,0.002694462171169255,0.002694462171169255,204849,204822,0.0001318217769575534,0.0001318217769575534,204849,284034,-0.27878704662117915,0.27878704662117915
32,W_v28_flink_heldout,heldout,10.90956328,14326862.02,3,1066,17,25707103,13825,96859,12575,23610,13789,2183168,1546931,1175857,371074,25707103,1546931,True,True,True,0,0,0,0,0,0,0,0,6493,0,5672,1.0,0.1552065156376278,3.557138073428591,3.07922865092019,0.15520426596627818,0.15520426596627818,2.708675691695015,2.3447541400659424,0.15520669967506182,0.15520669967506182,384780,384858,-0.00020267215440500133,0.00020267215440500133,317490,318499,-0.003167984828837767,0.003167984828837767,317490,318499,-0.003167984828837767,0.003167984828837767,40337,40310,0.0006698089804018854,0.0006698089804018854,256175,256166,3.5133468141751835e-05,3.5133468141751835e-05,256175,305159,-0.1605195979800694,0.1605195979800694
