cores,workload,domain,fastsim_mips,fastsim_uops_per_second,frontier_waits,interval_steps,interval_zero_progress_steps,batch_memory_events,max_batch_memory_events,reordered_memory_event_pairs,same_line_reordered_pairs,branch_outcome_coverage,per_core_uop_cpi_mape,macro_cpi_fastsim,macro_cpi_gem5,macro_cpi_signed_error,macro_cpi_absolute_error,uop_cpi_fastsim,uop_cpi_gem5,uop_cpi_signed_error,uop_cpi_absolute_error,l1d_miss_fastsim,l1d_miss_gem5,l1d_miss_signed_error,l1d_miss_absolute_error,private_l2_miss_fastsim,private_l2_miss_gem5,private_l2_miss_signed_error,private_l2_miss_absolute_error,cha_llc_lookup_fastsim,cha_llc_lookup_gem5,cha_llc_lookup_signed_error,cha_llc_lookup_absolute_error,branch_miss_fastsim,branch_miss_gem5,branch_miss_signed_error,branch_miss_absolute_error,llc_tag_vs_functional_path_fastsim,llc_tag_vs_functional_path_gem5,llc_tag_vs_functional_path_signed_error,llc_tag_vs_functional_path_absolute_error,llc_tag_vs_ruby_demand_miss_fastsim,llc_tag_vs_ruby_demand_miss_gem5,llc_tag_vs_ruby_demand_miss_signed_error,llc_tag_vs_ruby_demand_miss_absolute_error
4,W_v28_int_alu_dense,mechanism,17.05350503,20194988.61,3546,7201,0,20,16,1,1,1.0,0.0010865985198824006,0.8686506284483712,0.8695971444320666,-0.0010884534174886334,0.0010884534174886334,0.7335254379997244,0.7343233638577826,-0.0010866137417531543,0.0010866137417531543,15,42,-0.6428571428571429,0.6428571428571429,15,73,-0.7945205479452054,0.7945205479452054,15,73,-0.7945205479452054,0.7945205479452054,56,64,-0.125,0.125,5,5,0.0,0.0,5,68,-0.9264705882352942,0.9264705882352942
4,W_v28_int_div_serial,mechanism,3.974717123,18748418.72,3231,14416,0,65560,37,9,1,1.0,0.16115949387545134,4.5057429906779705,3.880342412807551,0.16117149244515314,0.16117149244515314,0.9552300962002388,0.8226513217956594,0.16116034933875795,0.16116034933875795,19,28,-0.32142857142857145,0.32142857142857145,19,56,-0.6607142857142857,0.6607142857142857,19,56,-0.6607142857142857,0.6607142857142857,49452,49452,0.0,0.0,9,9,0.0,0.0,9,52,-0.8269230769230769,0.8269230769230769
4,W_v28_marine_base,business_base,10.22133994,12734456.34,32,13667,0,283128,160,208594,191,1.0,0.10536503163852357,3.0674403239556693,2.7750517545392674,0.10536328518490863,0.10536328518490863,2.462087853811914,2.2273976711477728,0.10536519172313129,0.10536519172313129,56675,56688,-0.0002293254304261925,0.0002293254304261925,48757,48876,-0.002434732793190932,0.002434732793190932,48757,48876,-0.002434732793190932,0.002434732793190932,4327,4325,0.00046242774566473987,0.00046242774566473987,47071,47054,0.00036128703192077186,0.00036128703192077186,47071,48760,-0.03463904840032814,0.03463904840032814
4,W_v28_marine_heldout,heldout,12.29721342,15692086.23,41,12761,0,172874,140,52940,183,1.0,0.1909804025891415,3.134067661543715,2.6315069979554697,0.1909782736579101,0.1909782736579101,2.4560341009979347,2.0621953382678604,0.19098033800274175,0.19098033800274175,51536,51554,-0.0003491484656864647,0.0003491484656864647,49090,49203,-0.002296607930410747,0.002296607930410747,49090,49203,-0.002296607930410747,0.002296607930410747,7789,7786,0.0003853069612124326,0.0003853069612124326,48134,45456,0.058914114748328056,0.058914114748328056,48134,49061,-0.018894845192719268,0.018894845192719268
4,W_v28_memory_random_mlp,mechanism,6.8295836,7871481.956,26,8684,1,294988,176,422216,85,1.0,0.10977040960136535,3.9644541012230845,3.5723553957519174,0.10975915384494864,0.10975915384494864,3.4397043487001646,3.0994953010087247,0.10976272413793288,0.10976272413793288,137390,137417,-0.00019648224018862294,0.00019648224018862294,97262,97327,-0.0006678516752802408,0.0006678516752802408,97262,97326,-0.0006575837905595627,0.0006575837905595627,56,61,-0.08196721311475409,0.08196721311475409,91142,91132,0.0001097309397357679,0.0001097309397357679,91142,91206,-0.000701708220950376,0.000701708220950376
4,W_v28_memory_seq_moderate,mechanism,13.14344999,15148478.45,23,8706,1,131140,104,160970,38,1.0,0.16103769046174823,4.608752410191905,5.49341494144201,-0.16104054412060903,0.16104054412060903,3.9987452903513008,4.766299965222074,-0.1610378449680749,0.1610378449680749,131102,131116,-0.000106775679550932,0.000106775679550932,131102,131207,-0.0008002621811336285,0.0008002621811336285,131102,131207,-0.0008002621811336285,0.0008002621811336285,56,60,-0.06666666666666667,0.06666666666666667,131082,131082,0.0,0.0,131082,131148,-0.0005032482386311648,0.0005032482386311648
4,W_v28_mysql_base,business_base,12.77982707,16159340.68,29,14903,0,200992,120,197063,7097,1.0,0.10052430211937922,4.496942694842201,4.086188499708018,0.10052257627457326,0.10052257627457326,3.556466264000027,3.231610980424993,0.1005242541700709,0.1005242541700709,61682,61704,-0.00035654090496564243,0.00035654090496564243,49779,49889,-0.0022048948666038605,0.0022048948666038605,49779,49889,-0.0022048948666038605,0.0022048948666038605,2692,2688,0.001488095238095238,0.001488095238095238,48008,47330,0.014324952461440946,0.014324952461440946,48008,49780,-0.03559662515066292,0.03559662515066292
4,W_v28_mysql_heldout,heldout,11.88039,15610492.71,39,14662,0,200362,119,184616,417,1.0,0.13034670522002872,4.658198631261594,4.121040963464829,0.13034514156955662,0.13034514156955662,3.5451293858657937,3.136320335973324,0.13034671401497652,0.13034671401497652,57813,57833,-0.0003458233188663912,0.0003458233188663912,51108,51228,-0.0023424689622862497,0.0023424689622862497,51108,51228,-0.0023424689622862497,0.0023424689622862497,5465,5462,0.0005492493592090809,0.0005492493592090809,50103,49007,0.022364152059909808,0.022364152059909808,50103,51094,-0.01939562375229968,0.01939562375229968
4,W_v28_pytorch_base,business_base,9.221216005,13757742.63,33,12372,0,214424,184,4179,191,1.0,0.30733237757426846,2.4021019908662096,1.8374091314883305,0.3073310400501106,0.3073310400501106,1.6100243999326205,1.2315341592088238,0.307332312216943,0.307332312216943,49181,49207,-0.0005283801085211454,0.0005283801085211454,48662,48762,-0.002050777244575694,0.002050777244575694,48662,48762,-0.002050777244575694,0.002050777244575694,372,384,-0.03125,0.03125,46611,46609,4.291016756420434e-05,4.291016756420434e-05,46611,48652,-0.041950998931184744,0.041950998931184744
4,W_v28_pytorch_heldout,heldout,9.369962497,14588358.41,35,11792,0,170618,168,2893,133,1.0,0.23472274552151384,2.386687380570755,1.9329778244168603,0.23472051796081506,0.23472051796081506,1.5329463818763738,1.241532143051459,0.2347214612653297,0.2347214612653297,43061,43088,-0.0006266245822502785,0.0006266245822502785,42878,42978,-0.002326771836753688,0.002326771836753688,42878,42978,-0.002326771836753688,0.002326771836753688,3334,3338,-0.0011983223487118035,0.0011983223487118035,41943,41940,7.15307582260372e-05,7.15307582260372e-05,41943,42946,-0.023354910818236856,0.023354910818236856
4,W_v28_redis_base,business_base,11.89465582,15047866.9,89,13360,0,181092,132,23511,230,1.0,0.05265127555956682,2.3395140570985116,2.2225021348646545,0.0526487333345049,0.0526487333345049,1.8492796812008412,1.7567840982462377,0.05265051240328277,0.05265051240328277,49400,49426,-0.0005260389268805891,0.0005260389268805891,36426,36522,-0.0026285526531953343,0.0026285526531953343,36426,36522,-0.0026285526531953343,0.0026285526531953343,372,372,0.0,0.0,34696,34696,0.0,0.0,34696,36468,-0.048590545135461224,0.048590545135461224
4,W_v28_redis_heldout,heldout,12.71192462,16268573.67,48,13742,0,156697,124,55797,162,1.0,0.05900753479526624,3.516734900925163,3.3207848883092965,0.059007138133427846,0.059007138133427846,2.747903405387367,2.594787995633745,0.05900883232513403,0.05900883232513403,43259,43287,-0.0006468454732367685,0.0006468454732367685,36722,36829,-0.0029053191778218254,0.0029053191778218254,36722,36828,-0.0028782448137286845,0.0028782448137286845,2372,2379,-0.0029424127784783522,0.0029424127784783522,35992,35992,0.0,0.0,35992,36793,-0.021770445465170006,0.021770445465170006
4,W_v28_simd_sse_dense,mechanism,11.15860148,22317376.31,3151,7041,0,80,60,57,1,1.0,0.1680191583036927,0.4555220816688859,0.5475146636839968,-0.16801848081315549,0.16801848081315549,0.22775927173224353,0.2737554333066378,-0.16801917324093166,0.16801917324093166,23,33,-0.30303030303030304,0.30303030303030304,23,56,-0.5892857142857143,0.5892857142857143,23,56,-0.5892857142857143,0.5892857142857143,64,64,0.0,0.0,7,7,0.0,0.0,7,54,-0.8703703703703703,0.8703703703703703
8,W_v28_bvc_encoder_base,business_base,8.633508686,11053898.08,35,27321,0,510232,296,191976,80379,1.0,0.12454416025182413,2.0357232636921023,1.810268677989313,0.12454205745481081,0.12454205745481081,1.5899761645981856,1.4138850515356656,0.12454415079306613,0.12454415079306613,54061,54135,-0.0013669529879006188,0.0013669529879006188,53518,53762,-0.004538521632379748,0.004538521632379748,53518,53762,-0.004538521632379748,0.004538521632379748,1767,1751,0.009137635636778984,0.009137635636778984,48588,48585,6.174745291756716e-05,6.174745291756716e-05,48588,53377,-0.0897202915113251,0.0897202915113251
8,W_v28_bvc_encoder_heldout,heldout,8.656670439,11246215.37,40,25593,0,472046,266,134478,56782,1.0,0.0933797046552021,1.932317555282618,1.7672922811164438,0.09337746558929319,0.09337746558929319,1.4873835961807484,1.3603543190973109,0.09337955215059728,0.09337955215059728,47876,47942,-0.0013766634683575988,0.0013766634683575988,47649,47880,-0.004824561403508772,0.004824561403508772,47649,47880,-0.004824561403508772,0.004824561403508772,10744,10707,0.0034556831979079107,0.0034556831979079107,45192,45190,4.425757911042266e-05,4.425757911042266e-05,45192,47733,-0.05323361196656401,0.05323361196656401
8,W_v28_cache_L1_mixed,mechanism,11.41124626,14469323.5,78,26424,1,135264,136,1997,88,1.0,0.05337720192485963,0.8575134377625289,0.8140641529941707,0.05337329325772353,0.05337329325772353,0.6762788190140705,0.6420112276231366,0.053375377121985736,0.053375377121985736,2095,2112,-0.008049242424242424,0.008049242424242424,2095,2179,-0.038549793483249196,0.038549793483249196,2095,2178,-0.03810835629017447,0.03810835629017447,2280,2336,-0.023972602739726026,0.023972602739726026,2064,2064,0.0,0.0,2064,2163,-0.04576976421636616,0.04576976421636616
8,W_v28_cache_L2_mixed,mechanism,10.80362558,13698867.77,371,26435,1,135264,136,17113,88,1.0,0.05579715622520744,1.3898118341523615,1.3163273726727516,0.05582536913321389,0.05582536913321389,1.0960764746786682,1.0381208279166454,0.055827457848361635,0.055827457848361635,131131,131154,-0.00017536636320661207,0.00017536636320661207,16431,16530,-0.005989110707803993,0.005989110707803993,16431,16529,-0.005928973319620062,0.005928973319620062,2280,2336,-0.023972602739726026,0.023972602739726026,16400,16400,0.0,0.0,16400,16504,-0.006301502666020358,0.006301502666020358
8,W_v28_coh_readmostly_sparse,mechanism,11.41550784,14807805.28,41,23867,0,133216,120,3117,50,1.0,0.20563330052113118,1.0308522258862325,0.8550313394728967,0.20563092637250532,0.20563092637250532,0.7946958680921433,0.6591521914006537,0.20563335517927728,0.20563335517927728,131139,131155,-0.00012199306164461896,0.00012199306164461896,16439,16515,-0.004601877081441114,0.004601877081441114,16439,16515,-0.004601877081441114,0.004601877081441114,2280,2336,-0.023972602739726026,0.023972602739726026,2072,2072,0.0,0.0,2072,10182,-0.7965036338636811,0.7965036338636811
8,W_v28_flink_base,business_base,8.563763902,10800119.7,32,26943,0,441994,272,393410,496,1.0,0.15623390977028082,3.039136119098313,2.6284831564260815,0.15623191712995096,0.15623191712995096,2.4098292337420357,2.084205124707214,0.15623419459759974,0.15623419459759974,105251,105268,-0.00016149257134171827,0.00016149257134171827,80756,80965,-0.0025813623170505774,0.0025813623170505774,80756,80965,-0.0025813623170505774,0.0025813623170505774,3551,3542,0.002540937323546019,0.002540937323546019,71739,71735,5.5760786227085804e-05,5.5760786227085804e-05,71739,80066,-0.10400169859865611,0.10400169859865611
8,W_v28_flink_heldout,heldout,8.343220188,10956526.95,41,24935,0,386762,247,321703,481,1.0,0.13983780913993984,3.341367394368413,2.9314512718054884,0.13983385175304525,0.13983385175304525,2.5443978768235254,2.232249052166143,0.139836020696023,0.139836020696023,96195,96242,-0.0004883522786309512,0.0004883522786309512,79355,79577,-0.002789750807394096,0.002789750807394096,79355,79577,-0.002789750807394096,0.002789750807394096,10082,10076,0.0005954743946010321,0.0005954743946010321,75120,75119,1.3312211291417618e-05,1.3312211291417618e-05,75120,79257,-0.05219728225898028,0.05219728225898028
8,W_v28_fp_alu_dense,mechanism,14.8860538,18946551.4,29,16801,0,136,96,117,9,1.0,0.004078785669817793,0.18252497499541337,0.1832728689063657,-0.004080767193830749,0.004080767193830749,0.14340744865362529,0.14399477937679464,-0.004078833452930069,0.004078833452930069,47,72,-0.3472222222222222,0.3472222222222222,47,117,-0.5982905982905983,0.5982905982905983,47,117,-0.5982905982905983,0.5982905982905983,128,120,0.06666666666666667,0.06666666666666667,9,9,0.0,0.0,9,112,-0.9196428571428571,0.9196428571428571
8,W_v28_gofeed_base,business_base,9.268542851,11629762.77,27,25373,0,396480,280,185375,484,1.0,0.13191679588601207,3.1419187705784113,2.775756901925753,0.1319142423454388,0.1319142423454388,2.504007118061868,2.2121833259976738,0.13191664028684622,0.13191664028684622,99244,99304,-0.0006042052686699428,0.0006042052686699428,67892,68108,-0.0031714336054501674,0.0031714336054501674,67892,68108,-0.0031714336054501674,0.0031714336054501674,12153,12142,0.0009059463020919124,0.0009059463020919124,55546,54512,0.018968300557675375,0.018968300557675375,55546,66423,-0.16375351911235567,0.16375351911235567
8,W_v28_gofeed_heldout,heldout,8.984372677,11533420.28,32,24877,0,338083,224,160513,409,1.0,0.15088074345574198,3.6886455431357468,3.205069931365162,0.15087833405388806,0.15087833405388806,2.8734031559794446,2.49669945066755,0.15088067777287903,0.15088067777287903,94092,94154,-0.0006584956560528496,0.0006584956560528496,77090,77367,-0.0035803378701513566,0.0035803378701513566,77090,77367,-0.0035803378701513566,0.0035803378701513566,11076,11070,0.0005420054200542005,0.0005420054200542005,70744,69146,0.02311051976976253,0.02311051976976253,70744,76798,-0.07883017786921534,0.07883017786921534
8,W_v28_int_alu_dense,mechanism,15.82695319,18742489.52,25,18001,0,40,32,9,9,1.0,0.0012035590108697542,0.8686262152014864,0.8696748041648812,-0.0012057253566195858,0.0012057253566195858,0.733504822418468,0.734388717492869,-0.0012035793216139535,0.0012035793216139535,31,85,-0.6352941176470588,0.6352941176470588,31,147,-0.7891156462585034,0.7891156462585034,31,147,-0.7891156462585034,0.7891156462585034,112,128,-0.125,0.125,7,7,0.0,0.0,7,139,-0.9496402877697842,0.9496402877697842
8,W_v28_int_div_serial,mechanism,3.301945503,15575061.96,43,28595,0,131120,74,37,9,1.0,0.1610286457077615,4.5047646352813135,3.8799320566838476,0.16104214441618503,0.16104214441618503,0.9550194643775274,0.822562868479763,0.16102914558077103,0.16102914558077103,38,57,-0.3333333333333333,0.3333333333333333,38,115,-0.6695652173913044,0.6695652173913044,38,115,-0.6695652173913044,0.6695652173913044,98826,98826,0.0,0.0,15,15,0.0,0.0,15,98,-0.8469387755102041,0.8469387755102041
8,W_v28_marine_base,business_base,8.128516226,10127139.35,36,27222,0,566256,320,363951,512,1.0,0.14251797298629637,3.248525911089869,2.843309110897787,0.14251591521969034,0.14251591521969034,2.6074190018995487,2.2821684323909452,0.14251821420904073,0.14251821420904073,113348,113385,-0.0003263218238744102,0.0003263218238744102,97477,97738,-0.002670404550942315,0.002670404550942315,97477,97738,-0.002670404550942315,0.002670404550942315,8623,8619,0.00046409096182851837,0.00046409096182851837,89826,89769,0.0006349630718845036,0.0006349630718845036,89826,97026,-0.07420691361078474,0.07420691361078474
8,W_v28_marine_heldout,heldout,8.494922386,10839874.2,46,25447,0,345727,272,88025,472,1.0,0.22874061351199923,3.3076589043450797,2.691917475123991,0.22873711208131572,0.22873711208131572,2.5921247019472524,2.1095801811909434,0.2287395971287013,0.2287395971287013,103079,103113,-0.0003297353389000417,0.0003297353389000417,98171,98399,-0.002317096718462586,0.002317096718462586,98171,98399,-0.002317096718462586,0.002317096718462586,15474,15471,0.00019391118867558658,0.00019391118867558658,94078,88796,0.059484661471237446,0.059484661471237446,94078,97956,-0.03958920331577443,0.03958920331577443
8,W_v28_memory_random_mlp,mechanism,5.74182118,6617774.151,32,17303,1,589976,352,889008,214,1.0,0.1667398340691751,4.444550787391801,3.8094245316490527,0.16672498705934727,0.16672498705934727,3.8562536684921622,3.30518265861118,0.16672936621074347,0.16672936621074347,274830,274884,-0.00019644650106954206,0.00019644650106954206,194402,194651,-0.0012792125393653257,0.0012792125393653257,194402,194650,-0.001274081685075777,0.001274081685075777,112,122,-0.08196721311475409,0.08196721311475409,182103,182085,9.885493038965319e-05,9.885493038965319e-05,182103,182232,-0.0007078888449888054,0.0007078888449888054
8,W_v28_memory_seq_moderate,mechanism,8.4415776,9729337.15,37,17326,1,262280,208,435510,103,1.0,0.337075053723265,5.010663806158505,7.585248284173016,-0.33941993479455435,0.33941993479455435,4.347460334840541,6.581252214284641,-0.33941745532797596,0.33941745532797596,262203,262237,-0.00012965371019345095,0.00012965371019345095,262203,262432,-0.0008726069991464455,0.0008726069991464455,262203,262432,-0.0008726069991464455,0.0008726069991464455,112,120,-0.06666666666666667,0.06666666666666667,262160,262160,0.0,0.0,262160,262289,-0.0004918239041667779,0.0004918239041667779
8,W_v28_mysql_base,business_base,9.301767436,11761453.52,36,29662,1,401984,240,368784,10506,1.0,0.0856471915237314,4.431463629483505,4.081870896161736,0.08564522059002354,0.08564522059002354,3.504706625305632,3.228218873844856,0.08564715165408682,0.08564715165408682,123379,123433,-0.0004374843032252315,0.0004374843032252315,99538,99790,-0.002525303136586832,0.002525303136586832,99538,99790,-0.002525303136586832,0.002525303136586832,5414,5406,0.0014798372179060304,0.0014798372179060304,91658,90334,0.01465671840060221,0.01465671840060221,91658,99056,-0.07468502665159102,0.07468502665159102
8,W_v28_mysql_heldout,heldout,8.664212609,11384895.8,43,29194,0,400653,241,356205,810,1.0,0.10988136221965408,4.656464036795438,4.1954711404926215,0.10987869558999953,0.10987869558999953,3.5436946581287208,3.1928614545135443,0.10988049704418773,0.10988049704418773,115625,115666,-0.00035446890183805094,0.00035446890183805094,102188,102456,-0.002615757007886312,0.002615757007886312,102188,102456,-0.002615757007886312,0.002615757007886312,11151,11144,0.000628140703517588,0.000628140703517588,97857,95669,0.022870522321755217,0.022870522321755217,97857,101990,-0.04052358074321012,0.04052358074321012
8,W_v28_pytorch_base,business_base,7.389202226,11024439.99,29,24613,0,428848,368,13513,482,1.0,0.4737623916004256,2.795748426906233,1.8970167211033246,0.4737605608875165,0.4737605608875165,1.873868470409582,1.2714862866929153,0.47376223402569173,0.47376223402569173,98360,98419,-0.0005994777431187067,0.0005994777431187067,97341,97544,-0.0020811121135077505,0.0020811121135077505,97341,97543,-0.0020708815599274166,0.0020708815599274166,744,764,-0.02617801047120419,0.02617801047120419,88260,88255,5.665401393688743e-05,5.665401393688743e-05,88260,96681,-0.08710087814565426,0.08710087814565426
8,W_v28_pytorch_heldout,heldout,7.355889813,11452663.65,39,23454,0,341216,329,9026,361,1.0,0.3366657744726246,2.6875726484492763,2.0106602490052623,0.33666175067563214,0.33666175067563214,1.726191292740257,1.291418530773907,0.3366629420330558,0.3366629420330558,86113,86173,-0.0006962737748482704,0.0006962737748482704,85731,85931,-0.0023274487670340155,0.0023274487670340155,85731,85930,-0.0023158384731758407,0.0023158384731758407,6736,6744,-0.0011862396204033216,0.0011862396204033216,81567,81560,8.582638548307995e-05,8.582638548307995e-05,81567,85663,-0.0478152761402239,0.0478152761402239
8,W_v28_redis_base,business_base,9.306592974,11773722.12,56,26605,0,362184,264,41527,567,1.0,0.07382398823245102,2.441625340991934,2.273768081114509,0.07382338650613313,0.07382338650613313,1.9299940167067489,1.7973069272536923,0.07382550383634479,0.07382550383634479,98793,98856,-0.0006372906045156591,0.0006372906045156591,72796,73010,-0.002931105328037255,0.002931105328037255,72796,73010,-0.002931105328037255,0.002931105328037255,744,744,0.0,0.0,65420,65414,9.172348426942244e-05,9.172348426942244e-05,65420,72401,-0.09642132014751177,0.09642132014751177
8,W_v28_redis_heldout,heldout,9.694996538,12407539.72,36,27390,0,313334,248,110068,441,1.0,0.04448828838338023,3.5492164165157996,3.398046303893204,0.04448736100193731,0.04448736100193731,2.7732847637164886,2.6551585885552655,0.044489310608560775,0.044489310608560775,86514,86583,-0.0007969231835348741,0.0007969231835348741,73443,73673,-0.003121903546753899,0.003121903546753899,73443,73672,-0.0031083722445433815,0.0031083722445433815,4772,4782,-0.002091175240485153,0.002091175240485153,70102,70102,0.0,0.0,70102,73452,-0.04560801611937047,0.04560801611937047
8,W_v28_simd_sse_dense,mechanism,9.002414814,18004969.48,32,14081,0,160,120,189,9,1.0,0.16813920468401472,0.45547852862849536,0.5475412419122355,-0.16813840901229635,0.16813840901229635,0.22773749538119434,0.2737687603029528,-0.1681392167273585,0.1681392167273585,47,77,-0.38961038961038963,0.38961038961038963,47,121,-0.6115702479338843,0.6115702479338843,47,121,-0.6115702479338843,0.6115702479338843,128,128,0.0,0.0,9,9,0.0,0.0,9,116,-0.9224137931034483,0.9224137931034483
