cores,workload,domain,fastsim_mips,fastsim_uops_per_second,frontier_waits,interval_steps,interval_zero_progress_steps,interval_accepted_uops,interval_active_prefixes,max_interval_accepted_uops,epoch_lookahead_chunks,epoch_inflight_memory_uops,epoch_corrected_horizon_violations,epoch_advanced_cycles,batch_memory_events,interval_private_memory_events,interval_escape_memory_events,retired_uops,memory_accesses,uop_conservation_ok,memory_event_conservation_ok,memory_partition_ok,private_preview_epochs,private_preview_events,materialized_escape_events,state_certificate_failures,timing_certificate_failures,timing_reweave_passes,replayed_shared_events,canonical_fallback_epochs,max_batch_memory_events,reordered_memory_event_pairs,same_line_reordered_pairs,branch_outcome_coverage,per_core_uop_cpi_mape,per_core_dtlb_access_mape,per_core_dtlb_miss_mape,macro_cpi_fastsim,macro_cpi_gem5,macro_cpi_signed_error,macro_cpi_absolute_error,uop_cpi_fastsim,uop_cpi_gem5,uop_cpi_signed_error,uop_cpi_absolute_error,l1d_miss_fastsim,l1d_miss_gem5,l1d_miss_signed_error,l1d_miss_absolute_error,private_l2_miss_fastsim,private_l2_miss_gem5,private_l2_miss_signed_error,private_l2_miss_absolute_error,cha_llc_lookup_fastsim,cha_llc_lookup_gem5,cha_llc_lookup_signed_error,cha_llc_lookup_absolute_error,branch_miss_fastsim,branch_miss_gem5,branch_miss_signed_error,branch_miss_absolute_error,dtlb_access_fastsim,dtlb_access_gem5,dtlb_access_signed_error,dtlb_access_absolute_error,dtlb_miss_fastsim,dtlb_miss_gem5,dtlb_miss_signed_error,dtlb_miss_absolute_error,llc_tag_vs_functional_path_fastsim,llc_tag_vs_functional_path_gem5,llc_tag_vs_functional_path_signed_error,llc_tag_vs_functional_path_absolute_error,llc_tag_vs_ruby_demand_miss_fastsim,llc_tag_vs_ruby_demand_miss_gem5,llc_tag_vs_ruby_demand_miss_signed_error,llc_tag_vs_ruby_demand_miss_absolute_error
8,W_v28_simd_sse_dense,mechanism,18.23235313,36464989.5,18,101,0,7209656,808,72104,3528,0,8,206848,160,109,51,7209656,160,True,True,True,0,0,0,0,0,0,0,0,120,0,9,1.0,0.16788233702978994,0.5068663955328625,0.3145833333333334,0.4556191744340879,0.5475412419122355,-0.1678815410454171,0.1678815410454171,0.22780781773776723,0.2737687603029528,-0.16788234900989113,0.16788234900989113,47,77,-0.38961038961038963,0.38961038961038963,47,121,-0.6115702479338843,0.6115702479338843,47,121,-0.6115702479338843,0.6115702479338843,128,128,0.0,0.0,160,335,-0.5223880597014925,0.5223880597014925,28,41,-0.3170731707317073,0.3170731707317073,9,9,0.0,0.0,9,116,-0.9224137931034483,0.9224137931034483
16,W_v28_bvc_encoder_base,business_base,13.1594847,16848662.8,12,638,3,14128422,6809,60154,6912,18031,6780,1306624,1020464,913413,107051,14128422,1020464,True,True,True,0,0,0,0,0,0,0,0,4684,0,4611381,1.0,0.04746285652816777,0.011032778423782396,0.00043078157591713975,1.8912925728964383,1.8055974452753516,0.04746081572352815,0.04746081572352815,1.4771757242245454,1.4102415630447533,0.04746290489076153,0.04746290489076153,108134,108307,-0.0015973113464503679,0.0015973113464503679,107042,107572,-0.00492693265905626,0.00492693265905626,107042,107572,-0.00492693265905626,0.00492693265905626,3603,3570,0.009243697478991597,0.009243697478991597,1020464,1031849,-0.01103359115529501,0.01103359115529501,106730,106776,-0.0004308084213680977,0.0004308084213680977,87243,87232,0.00012610051357300073,0.00012610051357300073,87243,104426,-0.16454714343171242,0.16454714343171242
16,W_v28_bvc_encoder_heldout,heldout,12.5676956,16327188.13,12,593,2,13229283,6326,49569,6464,20863,6306,1214464,943987,848669,95318,13229283,943987,True,True,True,0,0,0,0,0,0,0,0,3843,0,3942004,1.0,0.05703700418389688,0.07654332295814699,0.00034700857768796376,1.896918260653692,1.7945661926788439,0.05703443450144453,0.05703443450144453,1.4601345363917304,1.381347194594338,0.057036595944678414,0.057036595944678414,95749,95881,-0.0013767065424849553,0.0013767065424849553,95308,95781,-0.004938348941856944,0.004938348941856944,95308,95781,-0.004938348941856944,0.004938348941856944,21664,21593,0.0032881026258509702,0.0032881026258509702,943987,1022238,-0.07654870979165322,0.07654870979165322,95063,95096,-0.0003470177504837217,0.0003470177504837217,85441,85433,9.364063066964756e-05,9.364063066964756e-05,85441,94643,-0.09722853248523398,0.09722853248523398
16,W_v28_cache_L1_mixed,mechanism,21.48015518,27236579.35,12,293,13,13644464,4153,53296,6672,267,362,600064,270528,266266,4262,13644464,270528,True,True,True,0,0,0,0,0,0,0,0,1120,0,360,1.0,0.07984084130674182,0.0017674705077844058,0.07569444444444445,0.8790405288865429,0.8140456360970115,0.07984182938582307,0.07984182938582307,0.6932561806751808,0.6419965335658459,0.07984411819893035,0.07984411819893035,4189,4226,-0.008755324183625178,0.008755324183625178,4189,4361,-0.039440495299243296,0.039440495299243296,4189,4360,-0.039220183486238534,0.039220183486238534,4560,4672,-0.023972602739726026,0.023972602739726026,270528,271007,-0.0017674820207596114,0.0017674820207596114,143,155,-0.07741935483870968,0.07741935483870968,4125,4125,0.0,0.0,4125,4328,-0.046903881700554526,0.046903881700554526
16,W_v28_cache_L2_mixed,mechanism,18.45915089,23405982.11,16,542,20,13644464,5472,48432,6672,792,5454,1110016,270528,237146,33382,13644464,270528,True,True,True,0,0,0,0,0,0,0,0,1120,0,360,1.0,0.19367813553880922,0.0017637842880184138,0.01813655761024182,1.579287166657993,1.3230443332174806,0.193676679614629,0.193676679614629,1.245506382661862,1.0434180075603707,0.19367920971001518,0.19367920971001518,262262,262305,-0.0001639313013476678,0.0001639313013476678,32862,33049,-0.005658265000453871,0.005658265000453871,32862,33048,-0.005628177196804648,0.005628177196804648,4560,4672,-0.023972602739726026,0.023972602739726026,270528,271006,-0.001763798587485148,0.001763798587485148,591,602,-0.018272425249169437,0.018272425249169437,32797,32797,0.0,0.0,32797,33007,-0.006362286787651104,0.006362286787651104
16,W_v28_coh_readmostly_sparse,mechanism,19.00762502,24656039.31,17,236,0,12587696,3763,54620,6160,7164,3747,483328,266432,233546,32886,12587696,266432,True,True,True,0,0,0,0,0,0,0,0,1200,0,968,1.0,0.07217432585331214,0.0011546813392396562,0.011513157894736841,0.7927988458367683,0.8544714274231611,-0.07217629473273256,0.07217629473273256,0.6111777723262461,0.6587204548276542,-0.0721742920733302,0.0721742920733302,262278,262317,-0.00014867507633893343,0.00014867507633893343,32877,33044,-0.005053867570512045,0.005053867570512045,32877,33044,-0.005053867570512045,0.005053867570512045,4560,4651,-0.019565684798967965,0.019565684798967965,266432,266740,-0.0011546824623228612,0.0011546824623228612,591,598,-0.011705685618729096,0.011705685618729096,2093,2093,0.0,0.0,2093,20284,-0.8968152238217314,0.8968152238217314
16,W_v28_flink_base,business_base,12.97476121,16362969.28,10,959,5,13898436,8438,42527,6799,10232,8353,1964032,884002,706552,177450,13898436,884002,True,True,True,0,0,0,0,0,0,0,0,3064,0,1883,1.0,0.08540168991640319,0.040207505638403813,0.00019194679245843478,2.8457385240733943,2.6218352018327846,0.08539946449879493,0.08539946449879493,2.2564839669729744,2.0789389332304737,0.08540175514757065,0.08540175514757065,210455,210429,0.00012355711427607411,0.00012355711427607411,161497,161956,-0.0028341030897280745,0.0028341030897280745,161497,161956,-0.0028341030897280745,0.0028341030897280745,7104,7086,0.002540220152413209,0.002540220152413209,884002,921042,-0.040215321342566356,0.040215321342566356,161502,161533,-0.00019191125033274933,0.00019191125033274933,126715,126705,7.892348368256975e-05,7.892348368256975e-05,126715,155245,-0.183774034590486,0.183774034590486
16,W_v28_flink_heldout,heldout,12.4019017,16286528.23,12,983,7,12854002,6985,45651,6288,11855,6968,2013184,773521,588080,185441,12854002,773521,True,True,True,0,0,0,0,0,0,0,0,3076,0,1683,1.0,0.09294410642760959,0.08275302416420216,0.0001968159358795369,3.28636668180751,3.006902322950783,0.0929409501345153,0.0929409501345153,2.502509802005632,2.2896979930227745,0.09294317837170796,0.09294317837170796,192315,192371,-0.00029110416850772723,0.00029110416850772723,158717,159201,-0.003040181908405098,0.003040181908405098,158717,159201,-0.003040181908405098,0.003040181908405098,20170,20154,0.0007938870695643545,0.0007938870695643545,773521,843311,-0.08275713230350369,0.08275713230350369,162536,162568,-0.0001968407066581369,0.0001968407066581369,141752,141750,1.4109347442680776e-05,1.4109347442680776e-05,141752,157028,-0.09728201339888427,0.09728201339888427
16,W_v28_fp_alu_dense,mechanism,24.08876759,30659507.18,18,61,0,13763776,976,229376,6736,0,16,124928,272,170,102,13763776,272,True,True,True,0,0,0,0,0,0,0,0,192,0,37,1.0,0.003800593589888203,0.6670100200187409,0.19687500000000005,0.18262493785842374,0.183322088729541,-0.0038028743614512855,0.0038028743614512855,0.1434859881474386,0.1440334306871732,-0.003800801918851688,0.003800801918851688,94,151,-0.37748344370860926,0.37748344370860926,94,240,-0.6083333333333333,0.6083333333333333,94,240,-0.6083333333333333,0.6083333333333333,256,240,0.06666666666666667,0.06666666666666667,272,825,-0.6703030303030303,0.6703030303030303,60,75,-0.2,0.2,14,14,0.0,0.0,14,230,-0.9391304347826087,0.9391304347826087
16,W_v28_gofeed_base,business_base,13.61433644,17082729.58,15,898,5,13091246,6905,48712,6400,20571,6889,1839104,792960,657146,135814,13091246,792960,True,True,True,0,0,0,0,0,0,0,0,3253,0,2256,1.0,0.14595320429349956,0.12565871168262788,0.0003313563988317078,2.8156989030470236,2.4570855846133024,0.1459506826621833,0.1459506826621833,2.2440132894913134,1.9582066052617488,0.14595328371459632,0.14595328371459632,198494,198623,-0.0006494716120489571,0.0006494716120489571,135806,136273,-0.0034269444424060527,0.0034269444424060527,135806,136273,-0.0034269444424060527,0.0034269444424060527,24371,24353,0.0007391286494477067,0.0007391286494477067,792960,906940,-0.12567534787306767,0.12567534787306767,129733,129776,-0.00033134015534459375,0.00033134015534459375,90131,88567,0.017658947463502207,0.017658947463502207,90131,123717,-0.27147441337892125,0.27147441337892125
