cores,workload,domain,fastsim_mips,fastsim_uops_per_second,frontier_waits,branch_outcome_coverage,per_core_uop_cpi_mape,macro_cpi_fastsim,macro_cpi_gem5,macro_cpi_signed_error,macro_cpi_absolute_error,uop_cpi_fastsim,uop_cpi_gem5,uop_cpi_signed_error,uop_cpi_absolute_error,l1d_miss_fastsim,l1d_miss_gem5,l1d_miss_signed_error,l1d_miss_absolute_error,private_l2_miss_fastsim,private_l2_miss_gem5,private_l2_miss_signed_error,private_l2_miss_absolute_error,cha_llc_lookup_fastsim,cha_llc_lookup_gem5,cha_llc_lookup_signed_error,cha_llc_lookup_absolute_error,branch_miss_fastsim,branch_miss_gem5,branch_miss_signed_error,branch_miss_absolute_error,llc_tag_vs_functional_path_fastsim,llc_tag_vs_functional_path_gem5,llc_tag_vs_functional_path_signed_error,llc_tag_vs_functional_path_absolute_error,llc_tag_vs_ruby_demand_miss_fastsim,llc_tag_vs_ruby_demand_miss_gem5,llc_tag_vs_ruby_demand_miss_signed_error,llc_tag_vs_ruby_demand_miss_absolute_error
4,W_v28_int_alu_dense,mechanism,7.418540541,8785134.87,14393,1.0,0.0008889735783186632,0.8688224848573624,0.8695971444320666,-0.0008908258032633827,0.0008908258032633827,0.7336705608414629,0.7343233638577826,-0.0008889857635609531,0.0008889857635609531,15,42,-0.6428571428571429,0.6428571428571429,15,73,-0.7945205479452054,0.7945205479452054,15,73,-0.7945205479452054,0.7945205479452054,56,64,-0.125,0.125,5,5,0.0,0.0,5,68,-0.9264705882352942,0.9264705882352942
4,W_v28_int_div_serial,mechanism,4.18387393,19734994.44,4737,1.0,0.16155425704923754,4.507275048186705,3.880342412807551,0.16156631778419486,0.16156631778419486,0.9555548966703235,0.8226513217956594,0.16155517088888405,0.16155517088888405,19,28,-0.32142857142857145,0.32142857142857145,19,56,-0.6607142857142857,0.6607142857142857,19,56,-0.6607142857142857,0.6607142857142857,49452,49452,0.0,0.0,9,9,0.0,0.0,9,52,-0.8269230769230769,0.8269230769230769
4,W_v28_marine_base,business_base,15.61347366,19452351.64,3563,1.0,0.06063682908948755,2.943316638249503,2.7750517545392674,0.06063486327236872,0.06063486327236872,2.3624596991707754,2.2273976711477728,0.06063669266270062,0.06063669266270062,56675,56688,-0.0002293254304261925,0.0002293254304261925,48757,48876,-0.002434732793190932,0.002434732793190932,48757,48876,-0.002434732793190932,0.002434732793190932,4327,4325,0.00046242774566473987,0.00046242774566473987,47071,47054,0.00036128703192077186,0.00036128703192077186,47071,48760,-0.03463904840032814,0.03463904840032814
4,W_v28_marine_heldout,heldout,16.34420428,20856323.64,3599,1.0,0.23497083012397732,3.2498285845850967,2.6315069979554697,0.23496862714407657,0.23496862714407657,2.546750960126812,2.0621953382678604,0.23497076773820752,0.23497076773820752,51536,51554,-0.0003491484656864647,0.0003491484656864647,49090,49203,-0.002296607930410747,0.002296607930410747,49090,49203,-0.002296607930410747,0.002296607930410747,7789,7786,0.0003853069612124326,0.0003853069612124326,48134,45456,0.058914114748328056,0.058914114748328056,48134,49061,-0.018894845192719268,0.018894845192719268
4,W_v28_memory_random_mlp,mechanism,12.0689612,13910161.42,1440,1.0,0.8281304279940532,6.5306521118485295,3.5723553957519174,0.8281081774827006,0.8281081774827006,5.666230935059387,3.0994953010087247,0.8281140588325212,0.8281140588325212,137390,137417,-0.00019648224018862294,0.00019648224018862294,97262,97327,-0.0006678516752802408,0.0006678516752802408,97262,97326,-0.0006575837905595627,0.0006575837905595627,56,61,-0.08196721311475409,0.08196721311475409,91142,91132,0.0001097309397357679,0.0001097309397357679,91142,91206,-0.000701708220950376,0.000701708220950376
4,W_v28_memory_seq_moderate,mechanism,16.80595515,19369697.41,2150,1.0,0.6477132774484741,9.051541902168966,5.49341494144201,0.6477076642954182,0.6477076642954182,7.853494249696195,4.766299965222074,0.6477129654029823,0.6477129654029823,131102,131116,-0.000106775679550932,0.000106775679550932,131102,131207,-0.0008002621811336285,0.0008002621811336285,131102,131207,-0.0008002621811336285,0.0008002621811336285,56,60,-0.06666666666666667,0.06666666666666667,131082,131082,0.0,0.0,131082,131148,-0.0005032482386311648,0.0005032482386311648
4,W_v28_mysql_base,business_base,16.69265606,21106883.11,4010,1.0,0.24618857148403286,3.0802105456101097,4.086188499708018,-0.2461898060184427,0.2461898060184427,2.436025014071004,3.231610980424993,-0.24618865673285983,0.24618865673285983,61682,61704,-0.00035654090496564243,0.00035654090496564243,49779,49889,-0.0022048948666038605,0.0022048948666038605,49779,49889,-0.0022048948666038605,0.0022048948666038605,2692,2688,0.001488095238095238,0.001488095238095238,48008,47330,0.014324952461440946,0.014324952461440946,48008,49780,-0.03559662515066292,0.03559662515066292
4,W_v28_mysql_heldout,heldout,15.20788139,19982721.24,4104,1.0,0.21327185617753924,3.242134295665662,4.121040963464829,-0.21327297534558173,0.21327297534558173,2.4674313987711467,3.136320335973324,-0.21327188091410137,0.21327188091410137,57813,57833,-0.0003458233188663912,0.0003458233188663912,51108,51228,-0.0023424689622862497,0.0023424689622862497,51108,51228,-0.0023424689622862497,0.0023424689622862497,5465,5462,0.0005492493592090809,0.0005492493592090809,50103,49007,0.022364152059909808,0.022364152059909808,50103,51094,-0.01939562375229968,0.01939562375229968
4,W_v28_pytorch_base,business_base,14.0862467,21016204.01,3369,1.0,0.7916715685626674,3.292030439716046,1.8374091314883305,0.7916697937869989,0.7916697937869989,2.206504700224012,1.2315341592088238,0.7916715372649832,0.7916715372649832,49181,49207,-0.0005283801085211454,0.0005283801085211454,48662,48762,-0.002050777244575694,0.002050777244575694,48662,48762,-0.002050777244575694,0.002050777244575694,372,384,-0.03125,0.03125,46611,46609,4.291016756420434e-05,4.291016756420434e-05,46611,48652,-0.041950998931184744,0.041950998931184744
4,W_v28_pytorch_heldout,heldout,12.94747926,20158294.98,3357,1.0,0.7405895743830692,3.3645167947937322,1.9329778244168603,0.7405873736853333,0.7405873736853333,2.1609968231817382,1.241532143051459,0.7405887034631284,0.7405887034631284,43061,43088,-0.0006266245822502785,0.0006266245822502785,42878,42978,-0.002326771836753688,0.002326771836753688,42878,42978,-0.002326771836753688,0.002326771836753688,3334,3338,-0.0011983223487118035,0.0011983223487118035,41943,41940,7.15307582260372e-05,7.15307582260372e-05,41943,42946,-0.023354910818236856,0.023354910818236856
4,W_v28_redis_base,business_base,14.55585005,18414529.8,3446,1.0,0.027472418164670352,2.2835546351386307,2.2225021348646545,0.027470164962381055,0.027470164962381055,1.8050462979099138,1.7567840982462377,0.027471901477167996,0.027471901477167996,49400,49426,-0.0005260389268805891,0.0005260389268805891,36426,36522,-0.0026285526531953343,0.0026285526531953343,36426,36522,-0.0026285526531953343,0.0026285526531953343,372,372,0.0,0.0,34696,34696,0.0,0.0,34696,36468,-0.048590545135461224,0.048590545135461224
4,W_v28_redis_heldout,heldout,15.1789712,19425871.25,3966,1.0,0.27824512681623803,2.396790649457337,3.3207848883092965,-0.2782457370559737,0.2782457370559737,1.8728022933749624,2.594787995633745,-0.2782445823988971,0.2782445823988971,43259,43287,-0.0006468454732367685,0.0006468454732367685,36722,36829,-0.0029053191778218254,0.0029053191778218254,36722,36828,-0.0028782448137286845,0.0028782448137286845,2372,2379,-0.0029424127784783522,0.0029424127784783522,35992,35992,0.0,0.0,35992,36793,-0.021770445465170006,0.021770445465170006
4,W_v28_simd_sse_dense,mechanism,4.496924442,8993918.743,14075,1.0,0.1668690381679803,0.45615179760319574,0.5475146636839968,-0.16686834552714738,0.16686834552714738,0.22807412725378298,0.2737554333066378,-0.16686903891213906,0.16686903891213906,23,33,-0.30303030303030304,0.30303030303030304,23,56,-0.5892857142857143,0.5892857142857143,23,56,-0.5892857142857143,0.5892857142857143,64,64,0.0,0.0,7,7,0.0,0.0,7,54,-0.8703703703703703,0.8703703703703703
8,W_v28_bvc_encoder_base,business_base,20.41005694,26131981.5,57,1.0,0.0601507159571169,1.9191524229678498,1.810268677989313,0.060147836783805704,0.060147836783805704,1.498929969103725,1.4138850515356656,0.06014981025203529,0.06014981025203529,54061,54135,-0.0013669529879006188,0.0013669529879006188,53519,53762,-0.004519921133886388,0.004519921133886388,53519,53762,-0.004519921133886388,0.004519921133886388,1767,1751,0.009137635636778984,0.009137635636778984,48588,48585,6.174745291756716e-05,6.174745291756716e-05,48588,53377,-0.0897202915113251,0.0897202915113251
8,W_v28_bvc_encoder_heldout,heldout,20.40833716,26513260.11,53,1.0,0.08007404996366119,1.9088026809501946,1.7672922811164438,0.08007187115894325,0.08007187115894325,1.4692832387872747,1.3603543190973109,0.08007393232834056,0.08007393232834056,47876,47942,-0.0013766634683575988,0.0013766634683575988,47649,47880,-0.004824561403508772,0.004824561403508772,47649,47880,-0.004824561403508772,0.004824561403508772,10744,10707,0.0034556831979079107,0.0034556831979079107,45192,45190,4.425757911042266e-05,4.425757911042266e-05,45192,47733,-0.05323361196656401,0.05323361196656401
8,W_v28_cache_L1_mixed,mechanism,28.31485809,35902900.72,1905,1.0,0.01884106716482412,0.8293987762900624,0.8140641529941707,0.018837118965980996,0.018837118965980996,0.6541061634960523,0.6420112276231366,0.018839134508120393,0.018839134508120393,2095,2112,-0.008049242424242424,0.008049242424242424,2095,2179,-0.038549793483249196,0.038549793483249196,2095,2178,-0.03810835629017447,0.03810835629017447,2280,2336,-0.023972602739726026,0.023972602739726026,2064,2064,0.0,0.0,2064,2163,-0.04576976421636616,0.04576976421636616
8,W_v28_cache_L2_mixed,mechanism,25.2877012,32064502.07,1613,1.0,0.0324031679841476,1.2736722078076559,1.3163273726727516,-0.03240467816033182,0.03240467816033182,1.0044828437379438,1.0381208279166454,-0.032402763988665956,0.032402763988665956,131131,131154,-0.00017536636320661207,0.00017536636320661207,16430,16530,-0.006049606775559589,0.006049606775559589,16430,16529,-0.005989473047371287,0.005989473047371287,2280,2336,-0.023972602739726026,0.023972602739726026,16400,16400,0.0,0.0,16400,16504,-0.006301502666020358,0.006301502666020358
8,W_v28_coh_readmostly_sparse,mechanism,31.74546346,41179126.49,2586,1.0,0.37562523921734964,1.1762003297609234,0.8550313394728967,0.37562247775153895,0.37562247775153895,0.9067463974344471,0.6591521914006537,0.37562524901521216,0.37562524901521216,131139,131155,-0.00012199306164461896,0.00012199306164461896,16439,16515,-0.004601877081441114,0.004601877081441114,16439,16515,-0.004601877081441114,0.004601877081441114,2280,2336,-0.023972602739726026,0.023972602739726026,2072,2072,0.0,0.0,2072,10182,-0.7965036338636811,0.7965036338636811
8,W_v28_flink_base,business_base,19.88904367,25082902.21,42,1.0,0.0054918042276822406,2.6140420572450673,2.6284831564260815,-0.005494080928656059,0.005494080928656059,2.0727584158518426,2.084205124707214,-0.0054921220179705655,0.0054921220179705655,105251,105268,-0.00016149257134171827,0.00016149257134171827,80756,80965,-0.0025813623170505774,0.0025813623170505774,80756,80965,-0.0025813623170505774,0.0025813623170505774,3551,3542,0.002540937323546019,0.002540937323546019,71739,71735,5.5760786227085804e-05,5.5760786227085804e-05,71739,80066,-0.10400169859865611,0.10400169859865611
8,W_v28_flink_heldout,heldout,18.04217995,23693445.26,54,1.0,0.035888475961861975,2.826235513496217,2.9314512718054884,-0.03589203727219677,0.03589203727219677,2.152133181182933,2.232249052166143,-0.035890202710789104,0.035890202710789104,96195,96242,-0.0004883522786309512,0.0004883522786309512,79356,79577,-0.0027771843623157445,0.0027771843623157445,79356,79577,-0.0027771843623157445,0.0027771843623157445,10082,10076,0.0005954743946010321,0.0005954743946010321,75120,75119,1.3312211291417618e-05,1.3312211291417618e-05,75120,79257,-0.05219728225898028,0.05219728225898028
8,W_v28_fp_alu_dense,mechanism,7.123987694,9067211.557,26853,1.0,0.0017860550024280887,0.1829451704158751,0.1832728689063657,-0.0017880360167113944,0.0017880360167113944,0.14373759061466854,0.14399477937679464,-0.0017860978240961895,0.0017860978240961895,49,72,-0.3194444444444444,0.3194444444444444,49,117,-0.5811965811965812,0.5811965811965812,49,117,-0.5811965811965812,0.5811965811965812,128,120,0.06666666666666667,0.06666666666666667,9,9,0.0,0.0,9,112,-0.9196428571428571,0.9196428571428571
8,W_v28_gofeed_base,business_base,19.49736238,24464438.78,38,1.0,0.2067899219538175,2.2017529701155842,2.775756901925753,-0.20679185969489575,0.20679185969489575,1.7547255393774324,2.2121833259976738,-0.20679017929670557,0.20679017929670557,99244,99304,-0.0006042052686699428,0.0006042052686699428,67891,68108,-0.0031861161684383628,0.0031861161684383628,67891,68108,-0.0031861161684383628,0.0031861161684383628,12153,12142,0.0009059463020919124,0.0009059463020919124,55546,54512,0.018968300557675375,0.018968300557675375,55546,66423,-0.16375351911235567,0.16375351911235567
8,W_v28_gofeed_heldout,heldout,16.75081401,21503357.55,74,1.0,0.17826682130791677,2.6337055271207945,3.205069931365162,-0.1782689353055711,0.1782689353055711,2.0516196758542535,2.49669945066755,-0.17826726188219977,0.17826726188219977,94092,94154,-0.0006584956560528496,0.0006584956560528496,77090,77367,-0.0035803378701513566,0.0035803378701513566,77090,77367,-0.0035803378701513566,0.0035803378701513566,11076,11070,0.0005420054200542005,0.0005420054200542005,70744,69146,0.02311051976976253,0.02311051976976253,70744,76798,-0.07883017786921534,0.07883017786921534
8,W_v28_int_alu_dense,mechanism,7.46269909,8837428.014,28753,1.0,0.001009278712610713,0.8687951805680834,0.8696748041648812,-0.001011439669845905,0.001011439669845905,0.7336475039413737,0.734388717492869,-0.0010092932173928243,0.0010092932173928243,31,85,-0.6352941176470588,0.6352941176470588,31,147,-0.7891156462585034,0.7891156462585034,31,147,-0.7891156462585034,0.7891156462585034,112,128,-0.125,0.125,7,7,0.0,0.0,7,139,-0.9496402877697842,0.9496402877697842
8,W_v28_int_div_serial,mechanism,7.103842779,33508363.88,2427,1.0,0.16144266878684602,4.5063710706857005,3.8799320566838476,0.16145618140985343,0.16145618140985343,0.9553600320217144,0.822562868479763,0.16144317793894983,0.16144317793894983,38,57,-0.3333333333333333,0.3333333333333333,38,115,-0.6695652173913044,0.6695652173913044,38,115,-0.6695652173913044,0.6695652173913044,98826,98826,0.0,0.0,15,15,0.0,0.0,15,98,-0.8469387755102041,0.8469387755102041
8,W_v28_marine_base,business_base,16.91286237,21071362.75,40,1.0,0.018470142819442405,2.895818913911858,2.843309110897787,0.018467848892268605,0.018467848892268605,2.3243198511723384,2.2821684323909452,0.018469898270055664,0.018469898270055664,113348,113385,-0.0003263218238744102,0.0003263218238744102,97476,97738,-0.0026806359860033968,0.0026806359860033968,97476,97738,-0.0026806359860033968,0.0026806359860033968,8623,8619,0.00046409096182851837,0.00046409096182851837,89826,89769,0.0006349630718845036,0.0006349630718845036,89826,97026,-0.07420691361078474,0.07420691361078474
8,W_v28_marine_heldout,heldout,17.98504182,22949661.21,69,1.0,0.1920982170455281,3.2090224250895907,2.691917475123991,0.19209539473039813,0.19209539473039813,2.5148259048870742,2.1095801811909434,0.19209780567209978,0.19209780567209978,103079,103113,-0.0003297353389000417,0.0003297353389000417,98171,98399,-0.002317096718462586,0.002317096718462586,98171,98399,-0.002317096718462586,0.002317096718462586,15474,15471,0.00019391118867558658,0.00019391118867558658,94078,88796,0.059484661471237446,0.059484661471237446,94078,97956,-0.03958920331577443,0.03958920331577443
8,W_v28_memory_random_mlp,mechanism,10.87410243,12533019,51,1.0,0.7440279442202122,6.643641076777941,3.8094245316490527,0.7440012320973822,0.7440012320973822,5.7642642642642645,3.30518265861118,0.7440077779805299,0.7440077779805299,274830,274884,-0.00019644650106954206,0.00019644650106954206,194402,194651,-0.0012792125393653257,0.0012792125393653257,194402,194650,-0.001274081685075777,0.001274081685075777,112,122,-0.08196721311475409,0.08196721311475409,182103,182085,9.885493038965319e-05,9.885493038965319e-05,182103,182232,-0.0007078888449888054,0.0007078888449888054
8,W_v28_memory_seq_moderate,mechanism,15.84486642,18261994.95,33,1.0,0.19747779740195587,9.051515524532237,7.585248284173016,0.19330510820834404,0.19330510820834404,7.853471363361401,6.581252214284641,0.19330958724168062,0.19330958724168062,262203,262237,-0.00012965371019345095,0.00012965371019345095,262203,262432,-0.0008726069991464455,0.0008726069991464455,262203,262432,-0.0008726069991464455,0.0008726069991464455,112,120,-0.06666666666666667,0.06666666666666667,262160,262160,0.0,0.0,262160,262289,-0.0004918239041667779,0.0004918239041667779
8,W_v28_mysql_base,business_base,19.4684598,24616545.91,42,1.0,0.25683305289627834,3.033505953193302,4.081870896161736,-0.256834419715291,0.256834419715291,2.3991054200076483,3.228218873844856,-0.25683309782825275,0.25683309782825275,123379,123433,-0.0004374843032252315,0.0004374843032252315,99538,99790,-0.002525303136586832,0.002525303136586832,99538,99790,-0.002525303136586832,0.002525303136586832,5414,5406,0.0014798372179060304,0.0014798372179060304,91658,90334,0.01465671840060221,0.01465671840060221,91658,99056,-0.07468502665159102,0.07468502665159102
8,W_v28_mysql_heldout,heldout,18.1978191,23912187.24,65,1.0,0.2365574341574982,3.202994084475693,4.1954711404926215,-0.23655914265218717,0.23655914265218717,2.4375648426538117,3.1928614545135443,-0.2365579035043998,0.2365579035043998,115625,115666,-0.00035446890183805094,0.00035446890183805094,102188,102456,-0.002615757007886312,0.002615757007886312,102188,102456,-0.002615757007886312,0.002615757007886312,11151,11144,0.000628140703517588,0.000628140703517588,97857,95669,0.022870522321755217,0.022870522321755217,97857,101990,-0.04052358074321012,0.04052358074321012
8,W_v28_pytorch_base,business_base,15.02201248,22412334.93,28,1.0,0.6996326808362057,3.224227050648462,1.8970167211033246,0.6996302746204671,0.6996302746204671,2.1610590400430425,1.2714862866929153,0.6996322041851274,0.6996322041851274,98360,98419,-0.0005994777431187067,0.0005994777431187067,97341,97544,-0.0020811121135077505,0.0020811121135077505,97341,97543,-0.0020708815599274166,0.0020708815599274166,744,764,-0.02617801047120419,0.02617801047120419,88260,88255,5.665401393688743e-05,5.665401393688743e-05,88260,96681,-0.08710087814565426,0.08710087814565426
8,W_v28_pytorch_heldout,heldout,15.40100133,23978402.69,35,1.0,0.6585422808865632,3.334753272517425,2.0106602490052623,0.6585364305915103,0.6585364305915103,2.1418665894587443,1.291418530773907,0.6585379088336221,0.6585379088336221,86113,86173,-0.0006962737748482704,0.0006962737748482704,85730,85931,-0.0023390860108691855,0.0023390860108691855,85730,85930,-0.002327475852438031,0.002327475852438031,6736,6744,-0.0011862396204033216,0.0011862396204033216,81567,81560,8.582638548307995e-05,8.582638548307995e-05,81567,85663,-0.0478152761402239,0.0478152761402239
8,W_v28_redis_base,business_base,20.27324405,25647575.07,46,1.0,0.01564261206730082,2.238195726430402,2.273768081114509,-0.01564467149467177,0.01564467149467177,1.769192139230653,1.7973069272536923,-0.015642730574682084,0.015642730574682084,98793,98856,-0.0006372906045156591,0.0006372906045156591,72796,73010,-0.002931105328037255,0.002931105328037255,72796,73010,-0.002931105328037255,0.002931105328037255,744,744,0.0,0.0,65420,65414,9.172348426942244e-05,9.172348426942244e-05,65420,72401,-0.09642132014751177,0.09642132014751177
8,W_v28_redis_heldout,heldout,19.04635634,24375297.3,60,1.0,0.30160743363074893,2.373167141857151,3.398046303893204,-0.30160835679661874,0.30160835679661874,1.8543440308793429,2.6551585885552655,-0.3016070532011667,0.3016070532011667,86514,86583,-0.0007969231835348741,0.0007969231835348741,73443,73673,-0.003121903546753899,0.003121903546753899,73443,73672,-0.0031083722445433815,0.0031083722445433815,4772,4782,-0.002091175240485153,0.002091175240485153,70102,70102,0.0,0.0,70102,73452,-0.04560801611937047,0.04560801611937047
8,W_v28_simd_sse_dense,mechanism,4.493995605,8988061.024,28136,1.0,0.16698558079771048,0.4561101864181092,0.5475412419122355,-0.16698478305453687,0.16698478305453687,0.22805332182284424,0.2737687603029528,-0.16698559188973858,0.16698559188973858,49,77,-0.36363636363636365,0.36363636363636365,49,121,-0.5950413223140496,0.5950413223140496,49,121,-0.5950413223140496,0.5950413223140496,128,128,0.0,0.0,9,9,0.0,0.0,9,116,-0.9224137931034483,0.9224137931034483
