cores,workload,domain,fastsim_mips,fastsim_uops_per_second,frontier_waits,interval_steps,interval_zero_progress_steps,interval_accepted_uops,interval_active_prefixes,max_interval_accepted_uops,epoch_lookahead_chunks,epoch_inflight_memory_uops,epoch_corrected_horizon_violations,epoch_advanced_cycles,batch_memory_events,interval_private_memory_events,interval_escape_memory_events,retired_uops,memory_accesses,uop_conservation_ok,memory_event_conservation_ok,memory_partition_ok,private_preview_epochs,private_preview_events,materialized_escape_events,state_certificate_failures,timing_certificate_failures,timing_reweave_passes,replayed_shared_events,canonical_fallback_epochs,max_batch_memory_events,reordered_memory_event_pairs,same_line_reordered_pairs,branch_outcome_coverage,per_core_uop_cpi_mape,per_core_dtlb_access_mape,per_core_dtlb_miss_mape,macro_cpi_fastsim,macro_cpi_gem5,macro_cpi_signed_error,macro_cpi_absolute_error,uop_cpi_fastsim,uop_cpi_gem5,uop_cpi_signed_error,uop_cpi_absolute_error,l1d_miss_fastsim,l1d_miss_gem5,l1d_miss_signed_error,l1d_miss_absolute_error,private_l2_miss_fastsim,private_l2_miss_gem5,private_l2_miss_signed_error,private_l2_miss_absolute_error,cha_llc_lookup_fastsim,cha_llc_lookup_gem5,cha_llc_lookup_signed_error,cha_llc_lookup_absolute_error,branch_miss_fastsim,branch_miss_gem5,branch_miss_signed_error,branch_miss_absolute_error,dtlb_access_fastsim,dtlb_access_gem5,dtlb_access_signed_error,dtlb_access_absolute_error,dtlb_miss_fastsim,dtlb_miss_gem5,dtlb_miss_signed_error,dtlb_miss_absolute_error,llc_tag_vs_functional_path_fastsim,llc_tag_vs_functional_path_gem5,llc_tag_vs_functional_path_signed_error,llc_tag_vs_functional_path_absolute_error,llc_tag_vs_ruby_demand_miss_fastsim,llc_tag_vs_ruby_demand_miss_gem5,llc_tag_vs_ruby_demand_miss_signed_error,llc_tag_vs_ruby_demand_miss_absolute_error
4,W_v28_bvc_encoder_base,business_base,14.9924252,19195613.96,9,630,12,3532186,1729,14151,1728,4287,1719,1290240,255116,228358,26758,3532186,255116,True,True,True,0,0,0,0,0,0,0,0,1109,0,1124870,1.0,0.0466058326593091,0.00986162266702895,0.0004868019564625821,1.86898701117931,1.7857627804285172,0.04660430358550879,0.04660430358550879,1.459742210631037,1.3947390399260293,0.04660597347906393,0.04660597347906393,27031,27067,-0.001330032881368456,0.001330032881368456,26755,26871,-0.004316921588329426,0.004316921588329426,26755,26871,-0.004316921588329426,0.004316921588329426,860,852,0.009389671361502348,0.009389671361502348,255116,257657,-0.009861948249028748,0.009861948249028748,26694,26707,-0.00048676376979818025,0.00048676376979818025,25630,25630,0.0,0.0,25630,26829,-0.04469044690446904,0.04469044690446904
4,W_v28_bvc_encoder_heldout,heldout,14.95304191,19426031.64,6,564,11,3307714,1504,13350,1616,4707,1499,1155072,236042,212224,23818,3307714,236042,True,True,True,0,0,0,0,0,0,0,0,940,0,975968,1.0,0.04472155349702256,0.07544621875824697,0.0002941460908379365,1.811648301237035,1.7340999960724246,0.044719627092007455,0.044719627092007455,1.3945026686104058,1.3348082600329227,0.04472133591382686,0.04472133591382686,23942,23968,-0.0010847797062750334,0.0010847797062750334,23815,23921,-0.004431252874043727,0.004431252874043727,23815,23921,-0.004431252874043727,0.004431252874043727,5365,5351,0.002616333395626986,0.002616333395626986,236042,255305,-0.07545093123910616,0.07545093123910616,23784,23791,-0.00029422891009205164,0.00029422891009205164,23247,23247,0.0,0.0,23247,23902,-0.02740356455526734,0.02740356455526734
4,W_v28_cache_L1_mixed,mechanism,25.72815908,32622997.38,14,274,5,3411116,1040,13324,1668,253,281,561152,67632,66566,1066,3411116,67632,True,True,True,0,0,0,0,0,0,0,0,280,0,24,1.0,0.022685966218235924,0.0017416895869874275,0.07777777777777778,0.8324022927833825,0.8139404176356185,0.022682096561064152,0.022682096561064152,0.6564748897428291,0.6419138252142907,0.02268383068969951,0.02268383068969951,1047,1056,-0.008522727272727272,0.008522727272727272,1047,1088,-0.03768382352941176,0.03768382352941176,1047,1088,-0.03768382352941176,0.03768382352941176,1140,1168,-0.023972602739726026,0.023972602739726026,67632,67750,-0.0017416974169741698,0.0017416974169741698,35,38,-0.07894736842105263,0.07894736842105263,1034,1034,0.0,0.0,1034,1083,-0.04524469067405355,0.04524469067405355
4,W_v28_cache_L2_mixed,mechanism,22.05947917,27971155.22,42,491,39,3411116,1359,11508,1668,142,1355,1005568,67632,59286,8346,3411116,67632,True,True,True,0,0,0,0,0,0,0,0,268,0,24,1.0,0.08014364581316377,0.0017416895869874275,0.01991465149359886,1.4200704042108707,1.3146500324140433,0.08018892419851681,0.08018892419851681,1.1199399258189988,1.0367982874918247,0.08019075583960175,0.08019075583960175,65566,65577,-0.00016774173871936807,0.00016774173871936807,8215,8261,-0.005568333131582133,0.005568333131582133,8215,8261,-0.005568333131582133,0.005568333131582133,1140,1168,-0.023972602739726026,0.023972602739726026,67632,67750,-0.0017416974169741698,0.0017416974169741698,147,150,-0.02,0.02,8202,8202,0.0,0.0,8202,8254,-0.006299975769323964,0.006299975769323964
4,W_v28_coh_readmostly_sparse,mechanism,22.36730917,29014106.36,13,236,0,3146924,944,13711,1540,1794,940,483328,66608,58386,8222,3146924,66608,True,True,True,0,0,0,0,0,0,0,0,300,0,41,1.0,0.07219884495404874,0.0010198554223283184,0.0,0.7941129431162407,0.8559100284747149,-0.0722004454937868,0.0722004454937868,0.6121908250723563,0.6598297714132277,-0.07219884340598635,0.07219884340598635,65570,65578,-0.00012199213150751776,0.00012199213150751776,8219,8257,-0.004602155746639215,0.004602155746639215,8219,8257,-0.004602155746639215,0.004602155746639215,1140,1168,-0.023972602739726026,0.023972602739726026,66608,66676,-0.0010198572199892014,0.0010198572199892014,147,147,0.0,0.0,2062,2062,0.0,0.0,2062,5099,-0.5956069817611296,0.5956069817611296
4,W_v28_flink_base,business_base,15.59266128,19664377.89,8,955,35,3474694,2296,10284,1700,2539,2273,1955840,221009,176672,44337,3474694,221009,True,True,True,0,0,0,0,0,0,0,0,734,0,211,1.0,0.09190941589352217,0.03941041451073006,0.00017364073402736702,2.824770925899982,2.587007128977067,0.09190689668370938,0.09190689668370938,2.2398723455935974,2.0513365844392992,0.09190874017675235,0.09190874017675235,52620,52642,-0.000417917252384028,0.000417917252384028,40362,40461,-0.0024468006228219766,0.0024468006228219766,40362,40461,-0.0024468006228219766,0.0024468006228219766,1758,1753,0.002852253280091272,0.002852253280091272,221009,230077,-0.03941289220565289,0.03941289220565289,40308,40315,-0.00017363264293687212,0.00017363264293687212,38233,38232,2.6156099602427287e-05,2.6156099602427287e-05,38233,40365,-0.05281803542673108,0.05281803542673108
4,W_v28_flink_heldout,heldout,14.47607883,19010297.37,10,934,71,3213273,1855,11581,1572,2839,1848,1912832,193362,146942,46420,3213273,193362,True,True,True,0,0,0,0,0,0,0,0,721,0,200,1.0,0.09751444480030817,0.08270705143479201,0.00014762821356508157,3.124644902473085,2.8470269220945084,0.09751154027526301,0.09751154027526301,2.37937392807894,2.167968134879659,0.09751333047661045,0.09751333047661045,48105,48131,-0.0005401923915979306,0.0005401923915979306,39712,39809,-0.0024366349317993417,0.0024366349317993417,39712,39809,-0.0024366349317993417,0.0024366349317993417,5069,5069,0.0,0.0,193362,210798,-0.08271425725101757,0.08271425725101757,40637,40643,-0.0001476268976207465,0.0001476268976207465,38768,38768,0.0,0.0,38768,39768,-0.025145845906256285,0.025145845906256285
4,W_v28_fp_alu_dense,mechanism,26.25534729,33417069.01,15,61,0,3440944,244,57344,1684,0,4,124928,68,42,26,3440944,68,True,True,True,0,0,0,0,0,0,0,0,48,0,1,1.0,0.0032939396918795294,0.6083563064018285,0.1875,0.18265517639330292,0.18325913366149857,-0.0032956462039770928,0.0032956462039770928,0.14350974616268095,0.14398402773640534,-0.0032939874038853244,0.0032939874038853244,23,31,-0.25806451612903225,0.25806451612903225,23,54,-0.5740740740740741,0.5740740740740741,23,54,-0.5740740740740741,0.5740740740740741,64,60,0.06666666666666667,0.06666666666666667,68,174,-0.6091954022988506,0.6091954022988506,12,15,-0.2,0.2,7,7,0.0,0.0,7,52,-0.8653846153846154,0.8653846153846154
4,W_v28_gofeed_base,business_base,15.94882144,20010533.26,4,1047,100,3272580,1812,11885,1600,4963,1811,2144256,198240,164295,33945,3272580,198240,True,True,True,0,0,0,0,0,0,0,0,795,0,250,1.0,0.119586732073395,0.12167515862662107,0.0002156472808304412,3.2851000415593816,2.9342149453596327,0.1195839782476272,0.1195839782476272,2.6182947399299636,2.3386275931590803,0.1195860117228419,0.1195860117228419,49620,49644,-0.00048344210780759005,0.00048344210780759005,33942,34036,-0.002761781642966271,0.002761781642966271,33942,34036,-0.002761781642966271,0.002761781642966271,5901,5896,0.0008480325644504749,0.0008480325644504749,198240,225706,-0.12168927720131499,0.12168927720131499,32446,32453,-0.00021569654577388838,0.00021569654577388838,31005,30398,0.01996841897493256,0.01996841897493256,31005,33888,-0.0850743626062323,0.0850743626062323
4,W_v28_gofeed_heldout,heldout,15.62566119,20058669.96,8,1094,89,3204856,2077,11076,1568,4655,2074,2240512,168968,130255,38713,3204856,168968,True,True,True,0,0,0,0,0,0,0,0,588,0,206,1.0,0.10851517654796536,0.09584871246148667,0.00028973708403253465,3.5884126900202515,3.2371412503785164,0.10851285516214693,0.10851285516214693,2.79536584483047,2.5217217384629738,0.1085147905868021,0.1085147905868021,47048,47072,-0.0005098572399728076,0.0005098572399728076,38542,38659,-0.0030264621433560104,0.0030264621433560104,38542,38659,-0.0030264621433560104,0.0030264621433560104,5636,5635,0.0001774622892635315,0.0001774622892635315,168968,186881,-0.09585244085808617,0.09585244085808617,31056,31065,-0.0002897151134717528,0.0002897151134717528,37139,36293,0.02331028021932604,0.02331028021932604,37139,38589,-0.037575474876260076,0.037575474876260076
