cores,workload,domain,fastsim_mips,fastsim_uops_per_second,frontier_waits,interval_steps,interval_zero_progress_steps,interval_accepted_uops,interval_active_prefixes,max_interval_accepted_uops,epoch_lookahead_chunks,epoch_inflight_memory_uops,epoch_corrected_horizon_violations,epoch_advanced_cycles,batch_memory_events,interval_private_memory_events,interval_escape_memory_events,retired_uops,memory_accesses,uop_conservation_ok,memory_event_conservation_ok,memory_partition_ok,private_preview_epochs,private_preview_events,materialized_escape_events,state_certificate_failures,timing_certificate_failures,timing_reweave_passes,replayed_shared_events,canonical_fallback_epochs,max_batch_memory_events,reordered_memory_event_pairs,same_line_reordered_pairs,branch_outcome_coverage,per_core_uop_cpi_mape,per_core_dtlb_access_mape,per_core_dtlb_miss_mape,macro_cpi_fastsim,macro_cpi_gem5,macro_cpi_signed_error,macro_cpi_absolute_error,uop_cpi_fastsim,uop_cpi_gem5,uop_cpi_signed_error,uop_cpi_absolute_error,l1d_miss_fastsim,l1d_miss_gem5,l1d_miss_signed_error,l1d_miss_absolute_error,private_l2_miss_fastsim,private_l2_miss_gem5,private_l2_miss_signed_error,private_l2_miss_absolute_error,cha_llc_lookup_fastsim,cha_llc_lookup_gem5,cha_llc_lookup_signed_error,cha_llc_lookup_absolute_error,branch_miss_fastsim,branch_miss_gem5,branch_miss_signed_error,branch_miss_absolute_error,dtlb_access_fastsim,dtlb_access_gem5,dtlb_access_signed_error,dtlb_access_absolute_error,dtlb_miss_fastsim,dtlb_miss_gem5,dtlb_miss_signed_error,dtlb_miss_absolute_error,llc_tag_vs_functional_path_fastsim,llc_tag_vs_functional_path_gem5,llc_tag_vs_functional_path_signed_error,llc_tag_vs_functional_path_absolute_error,llc_tag_vs_ruby_demand_miss_fastsim,llc_tag_vs_ruby_demand_miss_gem5,llc_tag_vs_ruby_demand_miss_signed_error,llc_tag_vs_ruby_demand_miss_absolute_error
4,W_v28_int_alu_dense,mechanism,23.56938854,27911184.95,313,331,0,3686532,1324,11192,1804,0,4,677888,20,2,18,3686532,20,True,True,True,0,0,0,0,0,0,0,0,16,0,1,1.0,0.001079210558002295,0.8214285714285714,0.5750000000000001,0.868657052987025,0.8695971444320666,-0.001081065469293329,0.001081065469293329,0.7335308631526866,0.7343233638577826,-0.001079225779951557,0.001079225779951557,15,42,-0.6428571428571429,0.6428571428571429,15,73,-0.7945205479452054,0.7945205479452054,15,73,-0.7945205479452054,0.7945205479452054,56,64,-0.125,0.125,20,112,-0.8214285714285714,0.8214285714285714,8,19,-0.5789473684210527,0.5789473684210527,5,5,0.0,0.0,5,68,-0.9264705882352942,0.9264705882352942
4,W_v28_fp_alu_dense,mechanism,26.98864113,34350384.82,17,61,0,3440944,244,57344,1684,0,4,124928,68,42,26,3440944,68,True,True,True,0,0,0,0,0,0,0,0,48,0,1,1.0,0.0033504550015182205,0.6083563064018285,0.1875,0.18264481946392533,0.18325913366149857,-0.0033521614191844413,0.0033521614191844413,0.14350160886082425,0.14398402773640534,-0.003350502713150008,0.003350502713150008,23,31,-0.25806451612903225,0.25806451612903225,23,54,-0.5740740740740741,0.5740740740740741,23,54,-0.5740740740740741,0.5740740740740741,64,60,0.06666666666666667,0.06666666666666667,68,174,-0.6091954022988506,0.6091954022988506,12,15,-0.2,0.2,7,7,0.0,0.0,7,52,-0.8653846153846154,0.8653846153846154
4,W_v28_memory_random_mlp,mechanism,10.18793565,11742172.92,8,869,278,2228436,938,18144,1092,2745,938,1779712,294988,197726,97262,2228436,294988,True,True,True,0,0,0,0,0,0,0,0,2440,0,96435,1.0,0.0210226750013465,0.0012661995118081505,0.00017322878155763628,3.6475030411611855,3.5723553957519174,0.021035881675891002,0.021035881675891002,3.1647060988065174,3.0994953010087247,0.021039166530296072,0.021039166530296072,137390,137417,-0.00019648224018862294,0.00019648224018862294,97262,97327,-0.0006678516752802408,0.0006678516752802408,97262,97326,-0.0006575837905595627,0.0006575837905595627,56,61,-0.08196721311475409,0.08196721311475409,294988,295362,-0.0012662427800461805,0.0012662427800461805,115570,115550,0.00017308524448290784,0.00017308524448290784,91142,91132,0.0001097309397357679,0.0001097309397357679,91142,91206,-0.000701708220950376,0.000701708220950376
4,W_v28_pytorch_base,business_base,12.24696054,18272051.22,10,156,0,3181976,622,22547,1556,1375,619,319488,214424,165759,48665,3181976,214424,True,True,True,0,0,0,0,0,0,0,0,1593,0,12271,1.0,0.6752595113177884,0.0035549585911890586,0.9940706767140249,0.5966803267158679,1.8374091314883305,-0.6752599535452688,0.6752599535452688,0.39992884924336325,1.2315341592088238,-0.675259637539985,0.675259637539985,49181,49207,-0.0005283801085211454,0.0005283801085211454,48662,48762,-0.002050777244575694,0.002050777244575694,48662,48762,-0.002050777244575694,0.002050777244575694,372,384,-0.03125,0.03125,214424,215189,-0.0035550144291762124,0.0035550144291762124,97865,49078,0.9940706630262032,0.9940706630262032,46611,46609,4.291016756420434e-05,4.291016756420434e-05,46611,48652,-0.041950998931184744,0.041950998931184744
