cores,workload,domain,fastsim_mips,fastsim_uops_per_second,frontier_waits,interval_steps,interval_zero_progress_steps,batch_memory_events,max_batch_memory_events,reordered_memory_event_pairs,same_line_reordered_pairs,branch_outcome_coverage,per_core_uop_cpi_mape,macro_cpi_fastsim,macro_cpi_gem5,macro_cpi_signed_error,macro_cpi_absolute_error,uop_cpi_fastsim,uop_cpi_gem5,uop_cpi_signed_error,uop_cpi_absolute_error,l1d_miss_fastsim,l1d_miss_gem5,l1d_miss_signed_error,l1d_miss_absolute_error,private_l2_miss_fastsim,private_l2_miss_gem5,private_l2_miss_signed_error,private_l2_miss_absolute_error,cha_llc_lookup_fastsim,cha_llc_lookup_gem5,cha_llc_lookup_signed_error,cha_llc_lookup_absolute_error,branch_miss_fastsim,branch_miss_gem5,branch_miss_signed_error,branch_miss_absolute_error,llc_tag_vs_functional_path_fastsim,llc_tag_vs_functional_path_gem5,llc_tag_vs_functional_path_signed_error,llc_tag_vs_functional_path_absolute_error,llc_tag_vs_ruby_demand_miss_fastsim,llc_tag_vs_ruby_demand_miss_gem5,llc_tag_vs_ruby_demand_miss_signed_error,llc_tag_vs_ruby_demand_miss_absolute_error
4,W_v28_int_alu_dense,mechanism,23.32592342,27622870.3,3531,7201,0,20,16,1,1,1.0,0.0012029617482992366,0.8685494419645725,0.8695971444320666,-0.0012048136015652819,0.0012048136015652819,0.73343999184057,0.7343233638577826,-0.0012029741401279354,0.0012029741401279354,15,42,-0.6428571428571429,0.6428571428571429,15,73,-0.7945205479452054,0.7945205479452054,15,73,-0.7945205479452054,0.7945205479452054,56,64,-0.125,0.125,5,5,0.0,0.0,5,68,-0.9264705882352942,0.9264705882352942
4,W_v28_int_div_serial,mechanism,5.133661989,24215067.78,2796,14403,0,65560,37,9,1,1.0,0.16105624772856453,4.505342494316766,3.880342412807551,0.16106828084200114,0.16106828084200114,0.9551451898532872,0.8226513217956594,0.1610571387260694,0.1610571387260694,19,28,-0.32142857142857145,0.32142857142857145,19,56,-0.6607142857142857,0.6607142857142857,19,56,-0.6607142857142857,0.6607142857142857,49452,49452,0.0,0.0,9,9,0.0,0.0,9,52,-0.8269230769230769,0.8269230769230769
4,W_v28_marine_base,business_base,10.78215863,13433163.28,50,13617,0,283128,160,196934,190,1.0,0.2572982198335737,2.0610322534811027,2.7750517545392674,-0.2572995259963038,0.2572995259963038,1.6542921594857916,2.2273976711477728,-0.2572982449814008,0.2572982449814008,56675,56688,-0.0002293254304261925,0.0002293254304261925,48757,48876,-0.002434732793190932,0.002434732793190932,48757,48876,-0.002434732793190932,0.002434732793190932,4327,4325,0.00046242774566473987,0.00046242774566473987,47071,47054,0.00036128703192077186,0.00036128703192077186,47071,48760,-0.03463904840032814,0.03463904840032814
4,W_v28_marine_heldout,heldout,12.32796009,15731321.09,41,12743,0,172874,140,50293,184,1.0,0.1870025677629584,2.1394047772299656,2.6315069979554697,-0.1870039567091554,0.1870039567091554,1.6765595565114748,2.0621953382678604,-0.18700254752796605,0.18700254752796605,51536,51554,-0.0003491484656864647,0.0003491484656864647,49091,49203,-0.0022762839664248113,0.0022762839664248113,49091,49203,-0.0022762839664248113,0.0022762839664248113,7789,7786,0.0003853069612124326,0.0003853069612124326,48134,45456,0.058914114748328056,0.058914114748328056,48134,49061,-0.018894845192719268,0.018894845192719268
4,W_v28_memory_random_mlp,mechanism,7.014996135,8085180.404,29,8668,0,294988,176,432872,85,1.0,0.3182212970138597,2.4355247968421576,3.5723553957519174,-0.31822998357375837,0.31822998357375837,2.1131497606393004,3.0994953010087247,-0.31822779019810743,0.31822779019810743,137390,137417,-0.00019648224018862294,0.00019648224018862294,97262,97327,-0.0006678516752802408,0.0006678516752802408,97262,97326,-0.0006575837905595627,0.0006575837905595627,56,61,-0.08196721311475409,0.08196721311475409,91142,91132,0.0001097309397357679,0.0001097309397357679,91142,91206,-0.000701708220950376,0.000701708220950376
4,W_v28_memory_seq_moderate,mechanism,13.38937864,15431923.42,23,8705,0,131140,104,199614,38,1.0,0.5003299109504725,2.744885841725904,5.49341494144201,-0.5003316022937497,0.5003316022937497,2.381577128743262,4.766299965222074,-0.5003299947295075,0.5003299947295075,131102,131116,-0.000106775679550932,0.000106775679550932,131102,131207,-0.0008002621811336285,0.0008002621811336285,131102,131207,-0.0008002621811336285,0.0008002621811336285,56,60,-0.06666666666666667,0.06666666666666667,131082,131082,0.0,0.0,131082,131148,-0.0005032482386311648,0.0005032482386311648
4,W_v28_mysql_base,business_base,13.40261531,16946819.83,29,14864,0,200992,120,198331,6131,1.0,0.28382923478012134,2.9264039930744534,4.086188499708018,-0.28383039762273277,0.28383039762273277,2.3143850794766396,3.231610980424993,-0.28382930572532217,0.28382930572532217,61682,61704,-0.00035654090496564243,0.00035654090496564243,49779,49889,-0.0022048948666038605,0.0022048948666038605,49779,49889,-0.0022048948666038605,0.0022048948666038605,2692,2688,0.001488095238095238,0.001488095238095238,48008,47330,0.014324952461440946,0.014324952461440946,48008,49780,-0.03559662515066292,0.03559662515066292
4,W_v28_mysql_heldout,heldout,11.62670489,15277157.73,42,14634,0,200362,119,191670,386,1.0,0.27006564496300717,3.008084919073953,4.121040963464829,-0.2700667268920182,0.2700667268920182,2.2893077530488695,3.136320335973324,-0.2700657114674458,0.2700657114674458,57813,57833,-0.0003458233188663912,0.0003458233188663912,51108,51228,-0.0023424689622862497,0.0023424689622862497,51108,51228,-0.0023424689622862497,0.0023424689622862497,5465,5462,0.0005492493592090809,0.0005492493592090809,50103,49007,0.022364152059909808,0.022364152059909808,50103,51094,-0.01939562375229968,0.01939562375229968
4,W_v28_pytorch_base,business_base,9.342023698,13937983.63,48,12321,0,214424,184,4155,189,1.0,0.12242590554344605,1.612460965706087,1.8374091314883305,-0.1224268247758363,0.1224268247758363,1.0807623941852484,1.2315341592088238,-0.12242597080736752,0.12242597080736752,49181,49207,-0.0005283801085211454,0.0005283801085211454,48662,48762,-0.002050777244575694,0.002050777244575694,48662,48762,-0.002050777244575694,0.002050777244575694,372,384,-0.03125,0.03125,46611,46609,4.291016756420434e-05,4.291016756420434e-05,46611,48652,-0.041950998931184744,0.041950998931184744
4,W_v28_pytorch_heldout,heldout,10.35349084,16119641.38,34,11747,0,170618,168,2766,133,1.0,0.1748620009534141,1.5949699302702631,1.9329778244168603,-0.1748638240320047,0.1748638240320047,1.0244338675074869,1.241532143051459,-0.1748631936426424,0.1748631936426424,43061,43088,-0.0006266245822502785,0.0006266245822502785,42878,42978,-0.002326771836753688,0.002326771836753688,42878,42978,-0.002326771836753688,0.002326771836753688,3334,3338,-0.0011983223487118035,0.0011983223487118035,41943,41940,7.15307582260372e-05,7.15307582260372e-05,41943,42946,-0.023354910818236856,0.023354910818236856
4,W_v28_redis_base,business_base,12.65193173,16005892.69,49,13308,0,181092,132,23249,230,1.0,0.2828406028437249,1.5938841185946429,2.2225021348646545,-0.28284248028778297,0.28284248028778297,1.2598930558944152,1.7567840982462377,-0.2828412682286109,0.2828412682286109,49400,49426,-0.0005260389268805891,0.0005260389268805891,36426,36522,-0.0026285526531953343,0.0026285526531953343,36426,36522,-0.0026285526531953343,0.0026285526531953343,372,372,0.0,0.0,34696,34696,0.0,0.0,34696,36468,-0.048590545135461224,0.048590545135461224
4,W_v28_redis_heldout,heldout,14.1064933,18053326.48,52,13698,0,156697,124,57965,163,1.0,0.31127974896160365,2.287091152333481,3.3207848883092965,-0.31127994457421704,0.31127994457421704,1.78708539113231,2.594787995633745,-0.3112788427650189,0.3112788427650189,43259,43287,-0.0006468454732367685,0.0006468454732367685,36722,36829,-0.0029053191778218254,0.0029053191778218254,36722,36828,-0.0028782448137286845,0.0028782448137286845,2372,2379,-0.0029424127784783522,0.0029424127784783522,35992,35992,0.0,0.0,35992,36793,-0.021770445465170006,0.021770445465170006
4,W_v28_simd_sse_dense,mechanism,14.51665647,29033538.45,3319,7041,0,80,60,57,1,1.0,0.16833836620876652,0.4553473146915224,0.5475146636839968,-0.16833768135508725,0.16833768135508725,0.22767188892230086,0.2737554333066378,-0.1683383735172045,0.1683383735172045,23,33,-0.30303030303030304,0.30303030303030304,23,56,-0.5892857142857143,0.5892857142857143,23,56,-0.5892857142857143,0.5892857142857143,64,64,0.0,0.0,7,7,0.0,0.0,7,54,-0.8703703703703703,0.8703703703703703
8,W_v28_bvc_encoder_base,business_base,9.332111466,11948352.96,52,27156,0,510232,296,163810,58330,1.0,0.1900734062889214,1.4661804171441652,1.810268677989313,-0.1900757964985234,0.1900757964985234,1.145141855888539,1.4138850515356656,-0.19007428882230287,0.19007428882230287,54061,54135,-0.0013669529879006188,0.0013669529879006188,53519,53762,-0.004519921133886388,0.004519921133886388,53519,53762,-0.004519921133886388,0.004519921133886388,1767,1751,0.009137635636778984,0.009137635636778984,48588,48585,6.174745291756716e-05,6.174745291756716e-05,48588,53377,-0.0897202915113251,0.0897202915113251
8,W_v28_bvc_encoder_heldout,heldout,9.21197272,11967630.04,31,25478,0,472046,266,102919,36782,1.0,0.22364212327614325,1.3720490046398945,1.7672922811164438,-0.22364341241102684,0.22364341241102684,1.0561220525469084,1.3603543190973109,-0.2236419308406957,0.2236419308406957,47876,47942,-0.0013766634683575988,0.0013766634683575988,47649,47880,-0.004824561403508772,0.004824561403508772,47649,47880,-0.004824561403508772,0.004824561403508772,10744,10707,0.0034556831979079107,0.0034556831979079107,45192,45190,4.425757911042266e-05,4.425757911042266e-05,45192,47733,-0.05323361196656401,0.05323361196656401
8,W_v28_cache_L1_mixed,mechanism,12.71559227,16123218.61,56,26494,0,135264,136,2511,88,1.0,0.011131106242244717,0.8231222446081675,0.8140641529941707,0.011126999734211005,0.011126999734211005,0.6491561705905047,0.6420112276231366,0.011129000023598078,0.011129000023598078,2095,2112,-0.008049242424242424,0.008049242424242424,2095,2179,-0.038549793483249196,0.038549793483249196,2095,2178,-0.03810835629017447,0.03810835629017447,2280,2336,-0.023972602739726026,0.023972602739726026,2064,2064,0.0,0.0,2064,2163,-0.04576976421636616,0.04576976421636616
8,W_v28_cache_L2_mixed,mechanism,12.40777349,15732908.08,181,25623,0,135264,136,33462,88,1.0,0.06635874203702105,1.2289909968849668,1.3163273726727516,-0.06634852210848706,0.06634852210848706,0.9692449626456562,1.0381208279166454,-0.06634667508715036,0.06634667508715036,131131,131154,-0.00017536636320661207,0.00017536636320661207,16430,16530,-0.006049606775559589,0.006049606775559589,16430,16529,-0.005989473047371287,0.005989473047371287,2280,2336,-0.023972602739726026,0.023972602739726026,16400,16400,0.0,0.0,16400,16504,-0.006301502666020358,0.006301502666020358
8,W_v28_coh_readmostly_sparse,mechanism,12.30511951,15961779.02,35,22209,0,133216,120,1640,47,1.0,0.21555690240052716,1.0393371805441056,0.8550313394728967,0.21555448620728737,0.21555448620728737,0.8012370174811975,0.6591521914006537,0.21555693500559123,0.21555693500559123,131139,131155,-0.00012199306164461896,0.00012199306164461896,16439,16515,-0.004601877081441114,0.004601877081441114,16439,16515,-0.004601877081441114,0.004601877081441114,2280,2336,-0.023972602739726026,0.023972602739726026,2072,2072,0.0,0.0,2072,10182,-0.7965036338636811,0.7965036338636811
8,W_v28_flink_base,business_base,9.396270852,11850028.93,37,26856,0,441994,272,316545,494,1.0,0.20563974665252702,2.087958267969752,2.6284831564260815,-0.20564137424082826,0.20564137424082826,1.6556095797643107,2.084205124707214,-0.2056398095667824,0.2056398095667824,105251,105268,-0.00016149257134171827,0.00016149257134171827,80756,80965,-0.0025813623170505774,0.0025813623170505774,80756,80965,-0.0025813623170505774,0.0025813623170505774,3551,3542,0.002540937323546019,0.002540937323546019,71739,71735,5.5760786227085804e-05,5.5760786227085804e-05,71739,80066,-0.10400169859865611,0.10400169859865611
8,W_v28_flink_heldout,heldout,8.742165676,11480432.21,38,24832,0,386762,247,266484,472,1.0,0.2483436648089225,2.203432625574219,2.9314512718054884,-0.24834751757032647,0.24834751757032647,1.6778787342223571,2.232249052166143,-0.24834608728171825,0.24834608728171825,96195,96242,-0.0004883522786309512,0.0004883522786309512,79355,79577,-0.002789750807394096,0.002789750807394096,79355,79577,-0.002789750807394096,0.002789750807394096,10082,10076,0.0005954743946010321,0.0005954743946010321,75120,75119,1.3312211291417618e-05,1.3312211291417618e-05,75120,79257,-0.05219728225898028,0.05219728225898028
8,W_v28_fp_alu_dense,mechanism,16.3382068,20794810.98,21,13441,0,136,96,117,9,1.0,0.004613646684261329,0.1824269540566613,0.1832728689063657,-0.004615603251873576,0.004615603251873576,0.1433304349039101,0.14399477937679464,-0.004613670549445004,0.004613670549445004,47,72,-0.3472222222222222,0.3472222222222222,47,117,-0.5982905982905983,0.5982905982905983,47,117,-0.5982905982905983,0.5982905982905983,128,120,0.06666666666666667,0.06666666666666667,9,9,0.0,0.0,9,112,-0.9196428571428571,0.9196428571428571
8,W_v28_gofeed_base,business_base,10.0855195,12654869.39,28,25318,0,396480,280,151497,469,1.0,0.23718452237339002,2.117385316809773,2.775756901925753,-0.23718632732542883,0.23718632732542883,1.6874872624397268,2.2121833259976738,-0.23718471131741037,0.23718471131741037,99244,99304,-0.0006042052686699428,0.0006042052686699428,67892,68108,-0.0031714336054501674,0.0031714336054501674,67892,68108,-0.0031714336054501674,0.0031714336054501674,12153,12142,0.0009059463020919124,0.0009059463020919124,55546,54512,0.018968300557675375,0.018968300557675375,55546,66423,-0.16375351911235567,0.16375351911235567
8,W_v28_gofeed_heldout,heldout,9.657739575,12397834.94,34,24789,0,338083,224,132545,399,1.0,0.2398748611718469,2.4362482561863708,3.205069931365162,-0.23987672395382667,0.23987672395382667,1.8978032305387378,2.49669945066755,-0.23987517599232197,0.23987517599232197,94092,94154,-0.0006584956560528496,0.0006584956560528496,77090,77367,-0.0035803378701513566,0.0035803378701513566,77090,77367,-0.0035803378701513566,0.0035803378701513566,11076,11070,0.0005420054200542005,0.0005420054200542005,70744,69146,0.02311051976976253,0.02311051976976253,70744,76798,-0.07883017786921534,0.07883017786921534
8,W_v28_int_alu_dense,mechanism,17.81816137,21100504.86,42,14401,0,40,32,9,9,1.0,0.0013014440205447756,0.8685410900643225,0.8696748041648812,-0.001303606928853599,0.001303606928853599,0.7334329391417191,0.734388717492869,-0.001301461104158624,0.001301461104158624,31,85,-0.6352941176470588,0.6352941176470588,31,147,-0.7891156462585034,0.7891156462585034,31,147,-0.7891156462585034,0.7891156462585034,112,128,-0.125,0.125,7,7,0.0,0.0,7,139,-0.9496402877697842,0.9496402877697842
8,W_v28_int_div_serial,mechanism,3.803260306,17939731.25,51,28604,0,131120,74,37,9,1.0,0.1609425873337267,4.504430888313643,3.8799320566838476,0.16095612565018746,0.16095612565018746,0.954948709326796,0.822562868479763,0.16094312777782527,0.16094312777782527,38,57,-0.3333333333333333,0.3333333333333333,38,115,-0.6695652173913044,0.6695652173913044,38,115,-0.6695652173913044,0.6695652173913044,98826,98826,0.0,0.0,15,15,0.0,0.0,15,98,-0.8469387755102041,0.8469387755102041
8,W_v28_marine_base,business_base,8.598396421,10712552.74,37,27123,0,566256,320,298096,509,1.0,0.23292626871105912,2.1810242811069216,2.843309110897787,-0.2329274813112902,0.2329274813112902,1.7505922100693887,2.2821684323909452,-0.23292593779532889,0.23292593779532889,113348,113385,-0.0003263218238744102,0.0003263218238744102,97477,97738,-0.002670404550942315,0.002670404550942315,97477,97738,-0.002670404550942315,0.002670404550942315,8623,8619,0.00046409096182851837,0.00046409096182851837,89826,89769,0.0006349630718845036,0.0006349630718845036,89826,97026,-0.07420691361078474,0.07420691361078474
8,W_v28_marine_heldout,heldout,9.350992639,11932255.44,43,25391,0,345727,272,62149,476,1.0,0.1717212727840975,2.229651033900164,2.691917475123991,-0.17172385316252486,0.17172385316252486,1.7473184777615998,2.1095801811909434,-0.17172217802351186,0.17172217802351186,103079,103113,-0.0003297353389000417,0.0003297353389000417,98171,98399,-0.002317096718462586,0.002317096718462586,98171,98399,-0.002317096718462586,0.002317096718462586,15474,15471,0.00019391118867558658,0.00019391118867558658,94078,88796,0.059484661471237446,0.059484661471237446,94078,97956,-0.03958920331577443,0.03958920331577443
8,W_v28_memory_random_mlp,mechanism,5.873275896,6769283.158,34,17242,0,589976,352,855607,212,1.0,0.29810904222291595,2.6737793461710333,3.8094245316490527,-0.2981146301870463,0.2981146301870463,2.3198680599308212,3.30518265861118,-0.2981119957510556,0.2981119957510556,274830,274884,-0.00019644650106954206,0.00019644650106954206,194401,194651,-0.0012843499391218128,0.0012843499391218128,194401,194650,-0.0012792191112252762,0.0012792191112252762,112,122,-0.08196721311475409,0.08196721311475409,182103,182085,9.885493038965319e-05,9.885493038965319e-05,182103,182232,-0.0007078888449888054,0.0007078888449888054
8,W_v28_memory_seq_moderate,mechanism,8.704491984,10032359.03,28,17233,0,262280,208,436417,103,1.0,0.6193160914429773,2.8773191631979214,7.585248284173016,-0.620669086178552,0.620669086178552,2.496481786965021,6.581252214284641,-0.6206676623718517,0.6206676623718517,262203,262237,-0.00012965371019345095,0.00012965371019345095,262203,262432,-0.0008726069991464455,0.0008726069991464455,262203,262432,-0.0008726069991464455,0.0008726069991464455,112,120,-0.06666666666666667,0.06666666666666667,262160,262160,0.0,0.0,262160,262289,-0.0004918239041667779,0.0004918239041667779
8,W_v28_mysql_base,business_base,9.796896471,12387510.58,33,29646,0,401984,240,304398,7757,1.0,0.2876506449676207,2.9077126421094857,4.081870896161736,-0.28765198212327947,0.28765198212327947,2.2996194064383646,3.228218873844856,-0.28765071505220335,0.28765071505220335,123379,123433,-0.0004374843032252315,0.0004374843032252315,99538,99790,-0.002525303136586832,0.002525303136586832,99538,99790,-0.002525303136586832,0.002525303136586832,5414,5406,0.0014798372179060304,0.0014798372179060304,91658,90334,0.01465671840060221,0.01465671840060221,91658,99056,-0.07468502665159102,0.07468502665159102
8,W_v28_mysql_heldout,heldout,9.29481117,12213511.07,45,29127,0,400653,241,300555,690,1.0,0.28010347799967805,3.020297172152607,4.1954711404926215,-0.2801053633757158,0.2801053633757158,2.298527567343621,3.1928614545135443,-0.28010419490819455,0.28010419490819455,115625,115666,-0.00035446890183805094,0.00035446890183805094,102188,102456,-0.002615757007886312,0.002615757007886312,102188,102456,-0.002615757007886312,0.002615757007886312,11151,11144,0.000628140703517588,0.000628140703517588,97857,95669,0.022870522321755217,0.022870522321755217,97857,101990,-0.04052358074321012,0.04052358074321012
8,W_v28_pytorch_base,business_base,7.823357054,11672184.32,35,24427,0,428848,368,13084,482,1.0,0.03379567063343805,1.8329036825867195,1.8970167211033246,-0.03379677037286013,0.03379677037286013,1.228515551342939,1.2714862866929153,-0.0337956734568812,0.0337956734568812,98360,98419,-0.0005994777431187067,0.0005994777431187067,97341,97544,-0.0020811121135077505,0.0020811121135077505,97341,97543,-0.0020708815599274166,0.0020708815599274166,744,764,-0.02617801047120419,0.02617801047120419,88260,88255,5.665401393688743e-05,5.665401393688743e-05,88260,96681,-0.08710087814565426,0.08710087814565426
8,W_v28_pytorch_heldout,heldout,8.085917561,12589271.52,37,23374,0,341216,329,8576,361,1.0,0.1279417596463707,1.753402668534134,2.0106602490052623,-0.1279468177671498,0.1279468177671498,1.126186643117371,1.291418530773907,-0.12794604051214722,0.12794604051214722,86113,86173,-0.0006962737748482704,0.0006962737748482704,85731,85931,-0.0023274487670340155,0.0023274487670340155,85731,85930,-0.0023158384731758407,0.0023158384731758407,6736,6744,-0.0011862396204033216,0.0011862396204033216,81567,81560,8.582638548307995e-05,8.582638548307995e-05,81567,85663,-0.0478152761402239,0.0478152761402239
8,W_v28_redis_base,business_base,9.915583793,12544153.22,41,26534,0,362184,264,30044,565,1.0,0.266037369916269,1.6688600874820685,2.273768081114509,-0.26603768372715436,0.26603768372715436,1.319158156448596,1.7973069272536923,-0.26603623652400527,0.26603623652400527,98793,98856,-0.0006372906045156591,0.0006372906045156591,72796,73010,-0.002931105328037255,0.002931105328037255,72796,73010,-0.002931105328037255,0.002931105328037255,744,744,0.0,0.0,65420,65414,9.172348426942244e-05,9.172348426942244e-05,65420,72401,-0.09642132014751177,0.09642132014751177
8,W_v28_redis_heldout,heldout,10.08487987,12906507.71,36,27255,0,313334,248,95515,440,1.0,0.31774690688196316,2.318325369946406,3.398046303893204,-0.3177475635660826,0.3177475635660826,1.8114917974264757,2.6551585885552655,-0.31774629009555655,0.31774629009555655,86514,86583,-0.0007969231835348741,0.0007969231835348741,73443,73673,-0.003121903546753899,0.003121903546753899,73443,73672,-0.0031083722445433815,0.0031083722445433815,4772,4782,-0.002091175240485153,0.002091175240485153,70102,70102,0.0,0.0,70102,73452,-0.04560801611937047,0.04560801611937047
8,W_v28_simd_sse_dense,mechanism,10.71027834,21420723.06,28,14080,0,160,120,189,9,1.0,0.1684051980457811,0.4553328894806924,0.5475412419122355,-0.1684043965519643,0.1684043965519643,0.22766467637290877,0.2737687603029528,-0.16840520400875972,0.16840520400875972,47,77,-0.38961038961038963,0.38961038961038963,47,121,-0.6115702479338843,0.6115702479338843,47,121,-0.6115702479338843,0.6115702479338843,128,128,0.0,0.0,9,9,0.0,0.0,9,116,-0.9224137931034483,0.9224137931034483
